episode,total_steps,epsilon,winner,moves,total_reward_player1,total_reward_player_minus1,loss_mean,buffer_size,replay_type,per_alpha,per_beta,priority_mean,priority_max,priority_std,td_error_mean,td_error_abs_mean,td_error_std
180,67589,0.05,,400,10.6,12.4,8.37583,10000,prioritized,0.6,1.0,6.327257,132.714661,8.258739,-149.023285,214.637817,703.038269
181,67989,0.05,,400,5.6,8.6,7.687102,10000,prioritized,0.6,1.0,5.879419,133.22818,8.209598,-168.818863,216.593521,728.991577
182,68389,0.05,,400,6.4,7.0,8.999442,10000,prioritized,0.6,1.0,6.771699,134.103302,8.690819,-160.862854,223.798523,728.425964
183,68789,0.05,,400,5.2,5.4,7.799688,10000,prioritized,0.6,1.0,5.794935,134.775482,8.080001,-177.952988,221.522949,757.060791
184,69189,0.05,,400,6.4,5.0,7.971407,10000,prioritized,0.6,1.0,6.008323,138.029938,8.634318,-185.394577,231.956039,779.250977
185,69589,0.05,,400,8.4,11.8,8.627611,10000,prioritized,0.6,1.0,6.331558,139.638779,8.469743,-183.373535,233.367447,782.677795
186,69989,0.05,,400,6.8,5.0,9.081585,10000,prioritized,0.6,1.0,6.699893,141.131638,8.660954,-161.345596,237.115524,778.682861
187,70389,0.05,,400,8.2,8.8,9.394759,10000,prioritized,0.6,1.0,6.587474,144.071533,8.627133,-175.436737,233.615036,791.743469
188,70789,0.05,,400,8.6,9.2,8.76996,10000,prioritized,0.6,1.0,6.194364,144.071533,8.797818,-184.093933,243.299622,823.108093
189,71189,0.05,,400,7.8,5.6,8.317437,10000,prioritized,0.6,1.0,6.105472,145.102844,9.082027,-183.548386,243.868469,832.746887
190,71589,0.05,,400,8.8,10.4,8.864941,10000,prioritized,0.6,1.0,6.458953,146.254211,9.197363,-190.684341,249.274185,844.546753
191,71989,0.05,,400,3.4,11.4,11.162278,10000,prioritized,0.6,1.0,7.807112,148.914993,9.977929,-164.70813,254.084213,827.894775
192,72389,0.05,,400,5.4,7.6,9.334976,10000,prioritized,0.6,1.0,6.826006,153.78801,9.232211,-189.415436,253.515778,869.768921
193,72789,0.05,,400,8.2,5.4,9.276202,10000,prioritized,0.6,1.0,6.536708,153.78801,9.484599,-218.286224,266.88443,916.486084
194,73189,0.05,,400,5.8,4.6,9.620663,10000,prioritized,0.6,1.0,6.871477,155.141525,9.32141,-204.938293,270.557037,922.048279
195,73589,0.05,,400,9.8,9.2,9.834183,10000,prioritized,0.6,1.0,6.73072,157.471695,9.146905,-219.000488,277.483978,944.862549
196,73989,0.05,,400,5.4,7.6,10.817845,10000,prioritized,0.6,1.0,7.321024,158.347488,9.649354,-215.153107,284.059235,951.441284
197,74389,0.05,,400,8.0,8.6,13.704988,10000,prioritized,0.6,1.0,8.871158,159.816788,11.116822,-171.352524,287.248932,921.805115
198,74789,0.05,,400,9.0,6.6,10.997172,10000,prioritized,0.6,1.0,7.482285,162.674545,10.18595,-214.876328,292.834778,995.299744
199,75189,0.05,,400,7.4,17.4,11.121994,10000,prioritized,0.6,1.0,7.595664,163.46846,10.41089,-220.924805,296.569214,1006.62677
200,75589,0.05,,400,8.8,8.4,12.045223,10000,prioritized,0.6,1.0,8.145638,167.066208,10.622518,-209.472229,299.032318,1009.212585
