episode,total_steps,epsilon,winner,moves,total_reward_player1,total_reward_player_minus1,loss_mean,buffer_size,replay_type,per_alpha,per_beta,priority_mean,priority_max,priority_std,td_error_mean,td_error_abs_mean,td_error_std
27,8100,0.7435,,300,19.1,12.7,0.023545,8100,prioritized,0.6,0.508,0.30124,6.702286,0.279678,-0.032518,0.305304,0.429584
28,8400,0.734,,300,9.3,22.5,0.019229,8400,prioritized,0.6,0.512,0.272142,6.702286,0.231236,-0.02036,0.276125,0.372968
29,8700,0.7245,,300,17.5,19.5,0.013552,8700,prioritized,0.6,0.516,0.239929,6.702286,0.214202,-0.014214,0.231077,0.336711
30,9000,0.715,,300,14.5,16.3,0.010336,9000,prioritized,0.6,0.52,0.216459,6.702286,0.204011,-0.009978,0.200343,0.299982
31,9300,0.7055,,300,17.9,20.3,0.024469,9300,prioritized,0.6,0.524,0.26618,6.702286,0.276581,0.025154,0.314341,0.439828
32,9600,0.696,,300,19.3,20.7,0.015331,9600,prioritized,0.6,0.528,0.242515,6.702286,0.231095,0.007697,0.253468,0.367236
33,9900,0.6865,,300,15.1,11.9,0.011305,9900,prioritized,0.6,0.532,0.223456,6.702286,0.234621,0.000607,0.215879,0.321243
34,10200,0.677,,300,22.5,23.1,0.017018,10200,prioritized,0.6,0.536,0.242374,6.702286,0.223613,-0.030311,0.26185,0.379001
35,10500,0.6675,,300,16.3,22.9,0.01147,10500,prioritized,0.6,0.54,0.223713,6.702286,0.232703,-0.01434,0.216606,0.3132
36,10800,0.658,,300,16.7,17.1,0.008323,10800,prioritized,0.6,0.544,0.201606,6.702286,0.211698,-0.005996,0.183782,0.276679
37,11100,0.6485,,300,22.9,18.7,0.012678,11100,prioritized,0.6,0.548,0.230444,6.702286,0.248246,0.010791,0.218966,0.333748
38,11313,0.641755,1,213,131.33,15.74,0.014237,11313,prioritized,0.6,0.55084,0.228831,6.702286,0.246562,0.020419,0.24534,0.350156
39,11613,0.632255,,300,15.5,19.7,0.031222,11613,prioritized,0.6,0.55484,0.214095,15.862391,0.335774,0.552953,0.76545,7.358176
40,11913,0.622755,,300,21.1,25.7,0.031464,11913,prioritized,0.6,0.55884,0.197003,15.862391,0.257396,0.602125,0.803091,7.533254
41,12213,0.613255,,300,18.5,23.1,0.032151,12213,prioritized,0.6,0.56284,0.221419,15.862391,0.271183,0.493718,0.766574,6.78333
42,12513,0.603755,,300,22.7,15.7,0.024948,12513,prioritized,0.6,0.56684,0.208061,15.862391,0.252938,0.350556,0.621233,5.641609
43,12813,0.594255,,300,13.7,17.9,0.022905,12813,prioritized,0.6,0.57084,0.194504,15.862391,0.242659,0.363052,0.607255,5.400019
44,13113,0.584755,,300,25.1,20.9,0.025692,13113,prioritized,0.6,0.57484,0.223588,15.862391,0.3315,0.210116,0.559015,4.28465
45,13413,0.575255,,300,25.1,19.5,0.026464,13413,prioritized,0.6,0.57884,0.223003,15.862391,0.319258,0.085223,0.517092,3.282651
46,13713,0.565755,,300,22.3,21.5,0.019847,13713,prioritized,0.6,0.58284,0.215866,15.862391,0.312975,-0.006314,0.392833,2.025937
47,14013,0.556255,,300,23.5,23.7,0.017646,14013,prioritized,0.6,0.58684,0.216382,15.862391,0.300796,-0.064104,0.325834,1.167196
48,14313,0.546755,,300,25.5,25.1,0.025424,14313,prioritized,0.6,0.59084,0.236997,15.862391,0.341696,-0.196851,0.471244,3.09447
49,14613,0.537255,,300,22.5,15.3,0.017953,14613,prioritized,0.6,0.59484,0.219502,15.862391,0.235141,-0.141581,0.361912,2.163013
50,14898,0.52823,1,285,130.97,28.78,0.013265,14898,prioritized,0.6,0.59864,0.208988,16.115808,0.223328,-0.054386,0.277875,1.356468
51,15198,0.51873,,300,22.5,23.3,0.026739,15198,prioritized,0.6,0.60264,0.235634,16.115808,0.273844,0.418552,0.680936,6.416581
52,15498,0.50923,,300,20.5,23.3,0.024381,15498,prioritized,0.6,0.60664,0.23301,16.115808,0.346242,0.418586,0.684001,6.432928
53,15684,0.50334,-1,186,22.47,131.47,0.023839,15684,prioritized,0.6,0.60912,0.222831,16.115808,0.287997,0.39586,0.647711,6.185532
54,15984,0.49384,,300,20.9,19.3,0.030277,15984,prioritized,0.6,0.61312,0.213019,16.115808,0.306273,0.75582,0.995971,8.615404
55,16284,0.48434,,300,20.7,22.3,0.035615,16284,prioritized,0.6,0.61712,0.230796,16.115808,0.313632,0.752398,1.0559,8.72686
56,16584,0.47484,,300,19.9,28.7,0.028316,16584,prioritized,0.6,0.62112,0.221007,16.115808,0.306411,0.68305,0.943943,8.255577
57,16884,0.46534,,300,23.5,26.1,0.028265,16884,prioritized,0.6,0.62512,0.213581,16.115808,0.326113,0.778624,1.026952,8.686696
58,17184,0.45584,,300,26.5,26.5,0.030111,17184,prioritized,0.6,0.62912,0.227047,16.115808,0.309142,0.711648,0.976846,8.161566
59,17484,0.44634,,300,23.1,22.9,0.028267,17484,prioritized,0.6,0.63312,0.223058,16.115808,0.30116,0.718807,0.984279,8.21076
60,17784,0.43684,,300,22.5,25.3,0.026993,17784,prioritized,0.6,0.63712,0.216614,16.115808,0.359033,0.722053,0.984214,8.227723
61,18083,0.427372,1,299,130.9,26.51,0.025678,18083,prioritized,0.6,0.641107,0.226477,16.147186,0.33399,0.593322,0.903908,7.634542
62,18383,0.417872,,300,28.7,20.3,0.037721,18383,prioritized,0.6,0.645107,0.225209,16.147186,0.344464,1.034275,1.444317,10.330077
63,18558,0.41233,1,175,131.52,20.53,0.030889,18558,prioritized,0.6,0.64744,0.221436,16.147186,0.360776,0.88027,1.211806,9.432578
64,18858,0.40283,,300,28.7,25.9,0.035571,18858,prioritized,0.6,0.65144,0.217643,16.147186,0.406326,1.315855,1.652927,11.457414
65,19147,0.393678,1,289,130.95,19.56,0.038975,19147,prioritized,0.6,0.655293,0.233117,16.147186,0.439697,1.312071,1.61402,11.235102
66,19364,0.386807,1,217,131.31,26.12,0.046651,19364,prioritized,0.6,0.658187,0.229001,16.147186,0.370683,1.640554,1.919104,12.486269
67,19664,0.377307,,300,25.7,28.3,0.048753,19664,prioritized,0.6,0.662187,0.225249,16.147186,0.411577,1.961355,2.239672,13.641102
68,19816,0.372493,-1,152,23.44,131.64,0.049587,19816,prioritized,0.6,0.664213,0.220374,16.147186,0.406845,2.027648,2.293594,13.729096
69,20045,0.365242,1,229,131.25,25.66,0.047901,20045,prioritized,0.6,0.667267,0.225822,16.147186,0.409609,2.240591,2.512583,14.514779
70,20225,0.359542,-1,180,22.3,131.5,0.065764,20225,prioritized,0.6,0.669667,0.232974,16.147186,0.439175,2.667975,3.001999,15.858586
71,20525,0.350042,,300,26.5,23.9,0.060373,20525,prioritized,0.6,0.673667,0.231617,16.147186,0.460272,2.651604,2.964869,15.768651
72,20753,0.342822,-1,228,29.06,131.26,0.05796,20753,prioritized,0.6,0.676707,0.22536,16.147186,0.41329,2.648406,2.96678,15.732803
73,21034,0.333923,1,281,130.99,26.0,0.058952,21034,prioritized,0.6,0.680453,0.229561,16.147186,0.453672,2.891496,3.184982,16.332754
74,21157,0.330028,1,123,131.78,26.39,0.059826,21157,prioritized,0.6,0.682093,0.240306,16.147186,0.482601,2.901535,3.267491,16.353842
75,21457,0.320528,,300,26.3,26.5,0.070631,21457,prioritized,0.6,0.686093,0.241653,16.147186,0.488918,3.258455,3.633102,17.275061
76,21757,0.311028,,300,23.3,28.7,0.066234,21757,prioritized,0.6,0.690093,0.235909,16.147186,0.444192,3.324413,3.693645,17.370899
77,21965,0.304442,-1,208,26.16,131.36,0.05936,21965,prioritized,0.6,0.692867,0.232339,16.147186,0.453447,2.855252,3.257584,16.157038
78,22136,0.299027,1,171,131.54,23.95,0.07213,22136,prioritized,0.6,0.695147,0.251925,16.147186,0.514324,3.343886,3.948407,17.669245
79,22405,0.290508,1,269,131.05,21.06,0.070268,22405,prioritized,0.6,0.698733,0.253225,16.147186,0.475934,3.11518,3.732758,17.115068
80,22705,0.281008,,300,25.7,28.5,0.072137,22705,prioritized,0.6,0.702733,0.247897,16.187439,0.466396,3.448748,4.017613,17.850824
81,22858,0.276163,1,153,131.63,23.64,0.073819,22858,prioritized,0.6,0.704773,0.244424,16.187439,0.471469,3.440276,3.964709,17.732956
82,23022,0.27097,-1,164,29.38,131.58,0.073973,23022,prioritized,0.6,0.70696,0.249123,16.187439,0.504661,3.565258,4.080733,17.997255
83,23277,0.262895,1,255,131.12,26.13,0.081484,23277,prioritized,0.6,0.71036,0.266179,16.187439,0.55589,3.523945,4.188806,17.859367
84,23516,0.255327,1,239,131.2,22.21,0.075961,23516,prioritized,0.6,0.713547,0.261675,16.187439,0.527931,3.382854,3.979808,17.388695
85,23715,0.249025,1,199,131.4,25.81,0.080898,23715,prioritized,0.6,0.7162,0.261684,16.187439,0.541633,3.76509,4.361656,18.285505
86,24015,0.239525,,300,26.5,28.7,0.077495,24015,prioritized,0.6,0.7202,0.260656,16.187439,0.523206,3.672714,4.306975,18.053745
87,24302,0.230437,1,287,130.96,25.97,0.081817,24302,prioritized,0.6,0.724027,0.274847,16.187439,0.551611,3.355024,4.217248,17.566866
88,24602,0.220937,,300,26.5,26.5,0.075378,24602,prioritized,0.6,0.728027,0.272164,16.187439,0.5228,3.494222,4.331143,17.752563
89,24793,0.214888,1,191,131.44,21.65,0.070156,24793,prioritized,0.6,0.730573,0.271466,16.187439,0.526471,3.27983,3.996947,16.993786
90,24996,0.20846,1,203,131.38,26.19,0.071136,24996,prioritized,0.6,0.73328,0.268288,16.187439,0.528507,3.478822,4.189464,17.582123
91,25296,0.19896,,300,28.7,26.5,0.082623,25296,prioritized,0.6,0.73728,0.2882,16.187439,0.584277,3.183705,4.354053,17.462368
92,25456,0.193893,-1,160,27.2,131.6,0.083537,25456,prioritized,0.6,0.739413,0.287003,16.187439,0.55063,3.233117,4.356196,17.353838
93,25731,0.185185,1,275,131.02,26.03,0.074194,25731,prioritized,0.6,0.74308,0.286912,16.232838,0.55248,3.089601,4.17741,17.068863
94,26031,0.175685,-1,300,23.7,130.9,0.078207,26031,prioritized,0.6,0.74708,0.289399,16.232838,0.586099,3.105421,4.18585,16.985134
95,26293,0.167388,-1,262,21.69,131.09,0.07728,26293,prioritized,0.6,0.750573,0.296173,16.232838,0.551874,2.676064,4.118439,16.533083
96,26523,0.160105,-1,230,22.05,131.25,0.069225,26523,prioritized,0.6,0.75364,0.299295,16.232838,0.578994,2.636672,3.982996,16.300463
97,26823,0.150605,,300,26.1,25.5,0.073711,26823,prioritized,0.6,0.75764,0.299407,16.232838,0.583684,2.665529,4.001114,16.100563
98,27107,0.141612,-1,284,26.58,130.98,0.08553,27107,prioritized,0.6,0.761427,0.309354,16.232838,0.611841,2.550809,4.33005,16.589691
99,27407,0.132112,,300,28.7,24.1,0.085888,27407,prioritized,0.6,0.765427,0.318599,16.232838,0.625544,1.961231,4.32862,16.318768
100,27707,0.122612,,300,28.3,23.5,0.079236,27707,prioritized,0.6,0.769427,0.319871,16.232838,0.623644,1.65065,3.912526,15.091725
101,28007,0.113112,,300,24.3,26.5,0.08228,28007,prioritized,0.6,0.773427,0.314235,16.232838,0.601365,1.361922,4.079533,15.330289
102,28245,0.105575,-1,238,26.21,131.21,0.079445,28245,prioritized,0.6,0.7766,0.325417,16.232838,0.618445,1.150551,3.950888,15.073445
103,28471,0.098418,-1,226,23.87,131.27,0.080579,28471,prioritized,0.6,0.779613,0.32667,16.232838,0.595044,1.5701,4.292191,15.84692
104,28637,0.093162,-1,166,19.77,131.57,0.079825,28637,prioritized,0.6,0.781827,0.325917,16.232838,0.612955,1.32214,4.084687,15.417208
105,28869,0.085815,-1,232,21.64,131.24,0.072693,28869,prioritized,0.6,0.78492,0.323975,16.232838,0.620626,1.441148,4.044287,15.398288
106,29169,0.076315,,300,25.3,25.3,0.081671,29169,prioritized,0.6,0.78892,0.330582,16.400684,0.623609,1.446997,4.193164,15.76885
107,29339,0.070932,-1,170,23.35,131.55,0.079245,29339,prioritized,0.6,0.791187,0.33074,16.400684,0.621618,1.344345,4.127353,15.610746
108,29577,0.063395,-1,238,23.61,131.21,0.077662,29577,prioritized,0.6,0.79436,0.332005,16.400684,0.626267,1.367469,4.212289,15.836784
109,29748,0.05798,1,171,131.54,23.75,0.070287,29748,prioritized,0.6,0.79664,0.331602,16.400684,0.620388,1.307904,4.093198,15.519823
110,30048,0.05,,300,26.1,25.7,0.084971,30048,prioritized,0.6,0.80064,0.344707,16.400684,0.699339,1.370962,4.651314,16.458319
111,30279,0.05,1,231,131.24,26.85,0.08945,30279,prioritized,0.6,0.80372,0.346331,16.400684,0.652618,0.934438,4.667431,16.185799
112,30510,0.05,1,231,131.24,29.05,0.084566,30510,prioritized,0.6,0.8068,0.347131,16.400684,0.654525,1.274541,4.453409,15.868137
113,30765,0.05,1,255,131.12,26.33,0.079485,30765,prioritized,0.6,0.8102,0.34539,16.400684,0.653291,1.253484,4.303936,15.744713
114,30995,0.05,-1,230,24.25,131.25,0.075243,30995,prioritized,0.6,0.813267,0.34211,16.400684,0.642421,1.309055,4.254067,15.636469
115,31213,0.05,-1,218,23.91,131.31,0.071153,31213,prioritized,0.6,0.816173,0.348961,16.400684,0.653185,1.710048,4.22495,15.842658
116,31390,0.05,1,177,131.51,26.72,0.076139,31390,prioritized,0.6,0.818533,0.350512,16.400684,0.661972,1.545255,4.232505,15.722596
117,31634,0.05,-1,244,24.18,131.18,0.073771,31634,prioritized,0.6,0.821787,0.346592,16.400684,0.625351,1.680231,4.368119,16.265924
118,31841,0.05,1,207,131.36,26.57,0.068716,31841,prioritized,0.6,0.824547,0.345566,16.400684,0.645057,1.480211,4.238755,15.771382
119,32141,0.05,,300,21.3,26.3,0.072517,32141,prioritized,0.6,0.828547,0.350226,16.400684,0.65894,1.409326,4.339715,15.886986
120,32377,0.05,-1,236,25.62,131.22,0.071483,32377,prioritized,0.6,0.831693,0.351364,16.400684,0.638138,0.980825,4.360045,15.764801
121,32537,0.05,-1,160,28.8,131.6,0.071224,32537,prioritized,0.6,0.833827,0.353104,16.400684,0.670744,0.798695,4.353258,15.755502
122,32771,0.05,-1,234,28.23,131.23,0.07602,32771,prioritized,0.6,0.836947,0.346533,16.400684,0.634493,1.386129,4.58238,16.467003
123,32939,0.05,-1,168,24.56,131.56,0.068665,32939,prioritized,0.6,0.839187,0.347087,16.400684,0.661309,0.985651,4.261504,15.462467
124,33198,0.05,1,259,131.1,26.51,0.072417,33198,prioritized,0.6,0.84264,0.353841,16.400684,0.680405,1.009667,4.433333,15.924084
125,33498,0.05,,300,28.7,28.1,0.073727,33498,prioritized,0.6,0.84664,0.352253,16.400684,0.655213,1.017738,4.560695,16.161266
126,33739,0.05,1,241,131.19,23.4,0.067844,33739,prioritized,0.6,0.849853,0.353027,16.400684,0.665871,0.939702,4.354281,15.484735
127,34013,0.05,-1,274,28.43,131.03,0.066498,34013,prioritized,0.6,0.853507,0.354773,16.400684,0.675636,0.885668,4.324511,15.390352
128,34313,0.05,,300,23.9,25.7,0.073747,34313,prioritized,0.6,0.857507,0.355812,16.400684,0.670973,0.171256,4.69341,16.117699
129,34613,0.05,,300,19.9,26.5,0.068524,34613,prioritized,0.6,0.861507,0.35411,16.400684,0.680391,0.303007,4.597541,15.950524
130,34847,0.05,-1,234,23.43,131.23,0.065123,34847,prioritized,0.6,0.864627,0.350711,16.400684,0.649091,0.008819,4.479264,15.4895
131,35022,0.05,1,175,131.52,26.93,0.07172,35022,prioritized,0.6,0.86696,0.351163,16.400684,0.665816,0.385686,4.719883,16.142826
132,35197,0.05,1,175,131.52,26.73,0.069141,35197,prioritized,0.6,0.869293,0.353279,16.400684,0.66059,0.136373,4.193505,14.792456
133,35497,0.05,,300,25.5,26.1,0.067384,35497,prioritized,0.6,0.873293,0.351402,16.400684,0.631567,0.387698,4.390898,15.406191
134,35747,0.05,-1,250,25.75,131.15,0.061168,35747,prioritized,0.6,0.876627,0.352407,16.400684,0.651109,0.252052,4.091332,14.659356
135,35901,0.05,-1,154,29.43,131.63,0.057425,35901,prioritized,0.6,0.87868,0.34977,16.400684,0.648681,0.283532,4.109958,14.696033
136,36046,0.05,1,145,131.67,26.68,0.059319,36046,prioritized,0.6,0.880613,0.350298,16.400684,0.666996,0.10667,4.215065,14.894369
137,36232,0.05,-1,186,24.87,131.47,0.070786,36232,prioritized,0.6,0.883093,0.351177,16.400684,0.65023,0.222295,4.93754,16.783968
138,36419,0.05,1,187,131.46,24.07,0.064124,36419,prioritized,0.6,0.885587,0.355973,16.400684,0.664788,-0.375234,4.605919,16.158234
139,36650,0.05,1,231,131.24,23.85,0.065613,36650,prioritized,0.6,0.888667,0.357803,16.400684,0.666733,-0.150328,4.523805,15.731384
140,36836,0.05,-1,186,27.07,131.47,0.064975,36836,prioritized,0.6,0.891147,0.357542,16.400684,0.689099,-0.011931,4.678486,16.18014
141,36999,0.05,1,163,131.58,26.79,0.060859,36999,prioritized,0.6,0.89332,0.354467,16.400684,0.657766,-0.02922,4.628727,16.007866
142,37217,0.05,-1,218,23.91,131.31,0.065373,37217,prioritized,0.6,0.896227,0.361045,16.400684,0.697894,-0.607029,5.034098,17.006821
143,37402,0.05,1,185,131.47,26.48,0.064461,37402,prioritized,0.6,0.898693,0.362047,16.400684,0.695197,-0.698852,5.171701,17.495895
144,37680,0.05,-1,278,26.21,131.01,0.066859,37680,prioritized,0.6,0.9024,0.368157,16.400684,0.716991,-0.785576,5.247426,17.246569
145,37770,0.05,-1,90,21.55,131.95,0.066079,37770,prioritized,0.6,0.9036,0.364557,16.400684,0.692376,-0.568478,5.27081,17.047371
146,38009,0.05,1,239,131.2,26.61,0.062634,38009,prioritized,0.6,0.906787,0.366405,16.400684,0.726804,-0.76488,5.288388,17.296942
147,38260,0.05,1,251,131.14,26.75,0.067001,38260,prioritized,0.6,0.910133,0.369446,16.400684,0.731032,-1.076755,5.318852,17.168442
148,38407,0.05,1,147,131.66,22.87,0.062397,38407,prioritized,0.6,0.912093,0.370032,16.400684,0.733335,-1.435324,5.438581,17.497112
149,38550,0.05,1,143,131.68,29.49,0.071263,38550,prioritized,0.6,0.914,0.366966,16.400684,0.695885,-1.04961,5.40562,17.502712
150,38757,0.05,1,207,131.36,26.77,0.061971,38757,prioritized,0.6,0.91676,0.369429,16.400684,0.727177,-0.895138,5.403337,17.688299
151,38966,0.05,1,209,131.35,24.16,0.06585,38966,prioritized,0.6,0.919547,0.369363,16.400684,0.728003,-1.171463,5.573664,17.84742
152,39266,0.05,,300,22.9,23.5,0.06498,39266,prioritized,0.6,0.923547,0.373491,16.400684,0.73724,-1.154371,5.535376,18.090391
153,39371,0.05,1,105,131.87,24.28,0.059883,39371,prioritized,0.6,0.924947,0.372622,16.400684,0.721853,-1.220078,5.627014,18.289021
154,39525,0.05,-1,154,20.43,131.63,0.062992,39525,prioritized,0.6,0.927,0.372559,16.400684,0.735357,-1.15941,5.397698,17.764986
155,39753,0.05,-1,228,21.46,131.26,0.06029,39753,prioritized,0.6,0.93004,0.369518,16.400684,0.717017,-1.142447,5.684722,18.475977
156,39980,0.05,1,227,131.26,25.27,0.055677,39980,prioritized,0.6,0.933067,0.371043,16.400684,0.740184,-1.195185,5.37894,17.758394
157,40184,0.05,-1,204,28.98,131.38,0.064947,40184,prioritized,0.6,0.935787,0.370861,16.400684,0.722242,-1.784829,5.737084,18.616022
158,40484,0.05,,300,27.5,28.7,0.0664,40484,prioritized,0.6,0.939787,0.377426,16.400684,0.763087,-1.76737,6.028542,19.316505
159,40733,0.05,1,249,131.15,27.96,0.062944,40733,prioritized,0.6,0.943107,0.375214,16.400684,0.734594,-2.046003,5.913536,18.81838
160,40971,0.05,-1,238,28.21,131.21,0.058506,40971,prioritized,0.6,0.94628,0.374197,16.400684,0.733657,-1.894885,5.727251,18.44882
161,41152,0.05,1,181,131.49,29.3,0.066773,41152,prioritized,0.6,0.948693,0.37281,16.684814,0.730006,-1.957026,6.074069,19.113989
162,41307,0.05,1,155,131.62,23.83,0.059204,41307,prioritized,0.6,0.95076,0.374995,16.724915,0.747193,-2.359056,5.942592,18.870691
163,41416,0.05,1,109,131.85,26.26,0.05391,41416,prioritized,0.6,0.952213,0.374089,16.724915,0.740541,-2.238122,5.897394,19.017239
164,41620,0.05,-1,204,28.38,131.38,0.057262,41620,prioritized,0.6,0.954933,0.374342,16.724915,0.737027,-2.310555,6.054956,19.204203
165,41858,0.05,-1,238,24.21,131.21,0.056293,41858,prioritized,0.6,0.958107,0.374186,16.724915,0.745725,-2.688481,5.824473,18.596727
166,42158,0.05,,300,28.7,25.9,0.057949,42158,prioritized,0.6,0.962107,0.378687,16.724915,0.758151,-2.471552,5.832289,18.5818
167,42282,0.05,-1,124,27.38,131.78,0.060559,42282,prioritized,0.6,0.96376,0.377312,16.724915,0.755567,-2.596054,6.03432,19.025928
168,42460,0.05,-1,178,26.91,131.51,0.054188,42460,prioritized,0.6,0.966133,0.374509,16.724915,0.731788,-2.687435,5.821355,18.612591
169,42631,0.05,1,171,131.54,29.15,0.054403,42631,prioritized,0.6,0.968413,0.374758,16.724915,0.734411,-2.677124,5.850782,18.701435
170,42931,0.05,,300,21.7,22.1,0.053736,42931,prioritized,0.6,0.972413,0.376659,16.724915,0.748125,-3.081813,5.872122,18.458794
171,43231,0.05,,300,26.3,25.9,0.056739,43231,prioritized,0.6,0.976413,0.378649,16.724915,0.751904,-2.84832,5.787888,18.510086
172,43531,0.05,,300,23.3,26.3,0.052398,43531,prioritized,0.6,0.980413,0.377047,16.724915,0.733926,-3.047833,5.728642,18.259594
173,43682,0.05,1,151,131.64,26.45,0.053034,43682,prioritized,0.6,0.982427,0.374547,16.724915,0.713388,-2.905931,5.485471,17.768196
174,43879,0.05,1,197,131.41,26.02,0.047197,43879,prioritized,0.6,0.985053,0.375286,16.724915,0.733225,-2.736856,5.411821,17.602247
175,44099,0.05,-1,220,26.7,131.3,0.047792,44099,prioritized,0.6,0.987987,0.377351,16.724915,0.771993,-3.211721,5.620781,18.288496
176,44218,0.05,1,119,131.8,22.81,0.05164,44218,prioritized,0.6,0.989573,0.376646,16.724915,0.762655,-3.820605,6.141484,19.513544
177,44518,0.05,,300,26.3,25.5,0.054469,44518,prioritized,0.6,0.993573,0.377255,16.724915,0.778882,-3.976028,6.627492,20.387802
178,44637,0.05,1,119,131.8,29.21,0.051082,44637,prioritized,0.6,0.99516,0.373366,16.724915,0.752418,-4.085691,6.568648,20.271687
179,44787,0.05,-1,150,24.25,131.65,0.046634,44787,prioritized,0.6,0.99716,0.372604,16.724915,0.752694,-3.814891,6.250943,19.62215
180,45087,0.05,,300,25.9,28.7,0.048458,45087,prioritized,0.6,1.0,0.37794,16.977715,0.803743,-4.345413,6.47876,20.432077
181,45259,0.05,-1,172,26.34,131.54,0.054478,45259,prioritized,0.6,1.0,0.37787,17.053827,0.791937,-5.250364,7.35022,22.271955
182,45531,0.05,-1,272,26.64,131.04,0.056014,45531,prioritized,0.6,1.0,0.379154,17.259281,0.797133,-5.252106,7.462233,22.454184
183,45629,0.05,-1,98,21.71,131.91,0.04793,45629,prioritized,0.6,1.0,0.378141,17.259281,0.789312,-5.466244,7.348041,22.391451
184,45909,0.05,-1,280,24.4,131.0,0.051826,45909,prioritized,0.6,1.0,0.38003,17.259281,0.80581,-5.243513,7.282277,22.127924
185,46068,0.05,1,159,131.6,26.41,0.052956,46068,prioritized,0.6,1.0,0.379384,17.259281,0.7966,-5.036669,7.170299,21.878626
186,46300,0.05,-1,232,26.44,131.24,0.054374,46300,prioritized,0.6,1.0,0.377671,17.259281,0.794669,-5.081947,7.016541,21.337732
187,46471,0.05,1,171,131.54,26.75,0.049216,46471,prioritized,0.6,1.0,0.375373,17.259281,0.776943,-5.058291,7.277332,21.810938
