episode,total_steps,epsilon,winner,moves,total_reward_player1,total_reward_player_minus1,loss_mean,buffer_size,replay_type,per_alpha,per_beta,priority_mean,priority_max,priority_std,td_error_mean,td_error_abs_mean,td_error_std
59,17555,0.444092,,300,28.3,28.1,0.038544,17555,uniform,nan,nan,nan,nan,nan,0.018775,0.155771,1.267016
60,17855,0.434592,,300,28.7,25.5,0.028071,17855,uniform,nan,nan,nan,nan,nan,0.012272,0.129326,1.047098
61,18073,0.427688,-1,218,17.91,131.31,0.0563,18073,uniform,nan,nan,nan,nan,nan,0.012729,0.181736,1.717315
62,18373,0.418188,,300,28.7,28.7,0.046435,18373,uniform,nan,nan,nan,nan,nan,0.011016,0.17625,1.473523
63,18673,0.408688,,300,28.1,21.5,0.045042,18673,uniform,nan,nan,nan,nan,nan,0.022429,0.151589,1.644467
64,18973,0.399188,,300,28.3,26.1,0.047164,18973,uniform,nan,nan,nan,nan,nan,0.028968,0.143032,1.803546
65,19193,0.392222,-1,220,29.1,131.3,0.05538,19193,uniform,nan,nan,nan,nan,nan,0.040154,0.205407,1.479749
66,19493,0.382722,,300,25.7,28.1,0.074458,19493,uniform,nan,nan,nan,nan,nan,0.055606,0.194825,2.305246
67,19698,0.37623,1,205,131.37,25.98,0.0261,19698,uniform,nan,nan,nan,nan,nan,0.010909,0.131204,0.909149
68,19925,0.369042,1,227,131.26,26.07,0.056881,19925,uniform,nan,nan,nan,nan,nan,0.042601,0.154862,2.045158
69,20162,0.361537,1,237,131.21,26.02,0.058098,20162,uniform,nan,nan,nan,nan,nan,0.006557,0.19771,1.658629
70,20322,0.35647,-1,160,20.8,131.6,0.082065,20322,uniform,nan,nan,nan,nan,nan,0.050813,0.209141,2.440615
71,20520,0.3502,-1,198,28.61,131.41,0.084292,20520,uniform,nan,nan,nan,nan,nan,0.058944,0.197086,2.561858
72,20708,0.344247,-1,188,28.86,131.46,0.085072,20708,uniform,nan,nan,nan,nan,nan,0.064167,0.190329,2.621839
73,20883,0.338705,1,175,131.52,23.13,0.033347,20883,uniform,nan,nan,nan,nan,nan,0.01493,0.131439,1.365856
74,21026,0.334177,1,143,131.68,23.89,0.115199,21026,uniform,nan,nan,nan,nan,nan,0.098399,0.236581,2.994289
75,21176,0.329427,-1,150,24.25,131.65,0.082436,21176,uniform,nan,nan,nan,nan,nan,0.062649,0.229126,2.2897
76,21390,0.32265,-1,214,28.33,131.33,0.044976,21390,uniform,nan,nan,nan,nan,nan,0.027526,0.168728,1.491077
77,21564,0.31714,-1,174,28.93,131.53,0.100416,21564,uniform,nan,nan,nan,nan,nan,0.082446,0.212935,2.843892
78,21776,0.310427,-1,212,29.14,131.34,0.084506,21776,uniform,nan,nan,nan,nan,nan,0.067808,0.191063,2.594811
79,21959,0.304632,1,183,131.48,24.69,0.118126,21959,uniform,nan,nan,nan,nan,nan,0.10455,0.21567,3.226907
80,22132,0.299153,1,173,131.53,26.34,0.140192,22132,uniform,nan,nan,nan,nan,nan,0.088299,0.285733,3.327562
81,22295,0.293992,1,163,131.58,28.79,0.118351,22295,uniform,nan,nan,nan,nan,nan,0.087648,0.244,3.123535
82,22463,0.288672,-1,168,28.16,131.56,0.140298,22463,uniform,nan,nan,nan,nan,nan,0.116158,0.256712,3.503981
83,22693,0.281388,-1,230,28.65,131.25,0.133366,22693,uniform,nan,nan,nan,nan,nan,0.112134,0.239156,3.442863
84,22831,0.277018,-1,138,26.51,131.71,0.105744,22831,uniform,nan,nan,nan,nan,nan,0.087828,0.204427,3.02682
85,22972,0.272553,1,141,131.69,26.1,0.147912,22972,uniform,nan,nan,nan,nan,nan,0.129488,0.242573,3.682293
86,23121,0.267835,1,149,131.65,28.86,0.160757,23121,uniform,nan,nan,nan,nan,nan,0.145729,0.313099,3.562693
87,23287,0.262578,-1,166,26.57,131.57,0.109319,23287,uniform,nan,nan,nan,nan,nan,0.088599,0.240909,2.907998
88,23489,0.256182,-1,202,28.39,131.39,0.181445,23489,uniform,nan,nan,nan,nan,nan,0.164315,0.299357,4.026474
89,23688,0.24988,1,199,131.4,21.41,0.119117,23688,uniform,nan,nan,nan,nan,nan,0.103417,0.226205,3.194719
90,23860,0.244433,-1,172,29.34,131.54,0.150951,23860,uniform,nan,nan,nan,nan,nan,0.133992,0.253096,3.668869
91,24089,0.237182,1,229,131.25,28.46,0.127836,24089,uniform,nan,nan,nan,nan,nan,0.088746,0.2563,3.208223
92,24214,0.233223,1,125,131.77,25.98,0.125291,24214,uniform,nan,nan,nan,nan,nan,0.089363,0.257948,3.195891
93,24383,0.227872,1,169,131.55,28.76,0.151423,24383,uniform,nan,nan,nan,nan,nan,0.122149,0.275233,3.61959
94,24532,0.223153,1,149,131.65,23.06,0.112805,24532,uniform,nan,nan,nan,nan,nan,0.090618,0.226323,3.084701
95,24679,0.218498,1,147,131.66,22.67,0.166275,24679,uniform,nan,nan,nan,nan,nan,0.141756,0.273775,3.857458
96,24789,0.215015,-1,110,23.65,131.85,0.100887,24789,uniform,nan,nan,nan,nan,nan,0.081228,0.202385,2.925388
97,24942,0.21017,1,153,131.63,29.24,0.148164,24942,uniform,nan,nan,nan,nan,nan,0.130203,0.24721,3.670866
98,25088,0.205547,-1,146,26.27,131.67,0.117447,25088,uniform,nan,nan,nan,nan,nan,0.102511,0.26049,2.946764
99,25246,0.200543,-1,158,28.81,131.61,0.161444,25246,uniform,nan,nan,nan,nan,nan,0.145242,0.295066,3.71836
100,25380,0.1963,-1,134,23.93,131.73,0.171103,25380,uniform,nan,nan,nan,nan,nan,0.153302,0.290563,3.890034
101,25561,0.190568,1,181,131.49,26.3,0.197717,25561,uniform,nan,nan,nan,nan,nan,0.181511,0.3109,4.239633
102,25704,0.18604,1,143,131.68,26.09,0.200612,25704,uniform,nan,nan,nan,nan,nan,0.184518,0.306969,4.279741
103,25879,0.180498,1,175,131.52,26.93,0.148794,25879,uniform,nan,nan,nan,nan,nan,0.133651,0.250901,3.656495
104,26002,0.176603,1,123,131.78,28.99,0.183523,26002,uniform,nan,nan,nan,nan,nan,0.15395,0.287316,4.051295
105,26159,0.171632,1,157,131.61,28.22,0.200616,26159,uniform,nan,nan,nan,nan,nan,0.150414,0.355339,4.111192
106,26280,0.1678,1,121,131.79,28.8,0.115206,26280,uniform,nan,nan,nan,nan,nan,0.079102,0.244095,3.003728
107,26474,0.161657,-1,194,25.63,131.43,0.286813,26474,uniform,nan,nan,nan,nan,nan,0.256963,0.407412,5.161787
108,26661,0.155735,1,187,131.46,26.67,0.168056,26661,uniform,nan,nan,nan,nan,nan,0.14545,0.279472,3.883434
109,26851,0.149718,-1,190,24.25,131.45,0.155891,26851,uniform,nan,nan,nan,nan,nan,0.134755,0.259614,3.73812
110,27074,0.142657,1,223,131.28,29.09,0.181498,27074,uniform,nan,nan,nan,nan,nan,0.161442,0.309944,3.934948
111,27374,0.133157,,300,27.9,25.7,0.163416,27374,uniform,nan,nan,nan,nan,nan,0.143879,0.293616,3.720638
112,27592,0.126253,-1,218,26.11,131.31,0.217486,27592,uniform,nan,nan,nan,nan,nan,0.200145,0.331148,4.448035
113,27698,0.122897,-1,106,25.87,131.87,0.163655,27698,uniform,nan,nan,nan,nan,nan,0.147405,0.272344,3.808609
114,27841,0.118368,1,143,131.68,25.29,0.253406,27841,uniform,nan,nan,nan,nan,nan,0.235784,0.358115,4.844559
115,27958,0.114663,1,117,131.81,29.22,0.174574,27958,uniform,nan,nan,nan,nan,nan,0.157932,0.277542,3.95038
116,28141,0.108868,1,183,131.48,26.29,0.193723,28141,uniform,nan,nan,nan,nan,nan,0.138287,0.342033,4.003419
117,28315,0.103358,-1,174,23.33,131.53,0.25578,28315,uniform,nan,nan,nan,nan,nan,0.222555,0.386333,4.828731
118,28451,0.099052,-1,136,26.12,131.72,0.261652,28451,uniform,nan,nan,nan,nan,nan,0.230592,0.381772,4.909782
119,28559,0.095632,-1,108,28.86,131.86,0.238048,28559,uniform,nan,nan,nan,nan,nan,0.211354,0.354667,4.680576
120,28737,0.089995,-1,178,28.91,131.51,0.210659,28737,uniform,nan,nan,nan,nan,nan,0.185951,0.321907,4.388
121,28850,0.086417,1,113,131.83,29.04,0.26746,28850,uniform,nan,nan,nan,nan,nan,0.242123,0.376336,4.972333
122,28945,0.083408,1,95,131.92,29.13,0.280617,28945,uniform,nan,nan,nan,nan,nan,0.257029,0.387304,5.125706
123,29099,0.078532,-1,154,26.43,131.63,0.238387,29099,uniform,nan,nan,nan,nan,nan,0.216718,0.389812,4.477625
124,29219,0.074732,-1,120,28.6,131.8,0.190108,29219,uniform,nan,nan,nan,nan,nan,0.172227,0.325856,4.061285
125,29322,0.07147,1,103,131.88,23.49,0.321131,29322,uniform,nan,nan,nan,nan,nan,0.300097,0.450603,5.437031
126,29472,0.06672,-1,150,28.65,131.65,0.216559,29472,uniform,nan,nan,nan,nan,nan,0.197614,0.336576,4.412039
127,29602,0.062603,-1,130,23.35,131.75,0.303045,29602,uniform,nan,nan,nan,nan,nan,0.28353,0.420306,5.271301
128,29719,0.058898,1,117,131.81,26.42,0.163197,29719,uniform,nan,nan,nan,nan,nan,0.144955,0.273317,3.789082
129,29834,0.055257,1,115,131.82,23.03,0.300698,29834,uniform,nan,nan,nan,nan,nan,0.278207,0.411382,5.271768
130,29961,0.051235,1,127,131.76,29.57,0.247868,29961,uniform,nan,nan,nan,nan,nan,0.228542,0.352793,4.771293
131,30132,0.05,1,171,131.54,28.55,0.254082,30132,uniform,nan,nan,nan,nan,nan,0.190609,0.408249,4.649559
132,30256,0.05,-1,124,28.98,131.78,0.291929,30256,uniform,nan,nan,nan,nan,nan,0.249926,0.429168,5.131915
133,30370,0.05,-1,114,29.63,131.83,0.28244,30370,uniform,nan,nan,nan,nan,nan,0.248067,0.410928,5.068566
134,30640,0.05,-1,270,28.85,131.05,0.239723,30640,uniform,nan,nan,nan,nan,nan,0.208058,0.359661,4.637756
135,30767,0.05,1,127,131.76,28.97,0.278786,30767,uniform,nan,nan,nan,nan,nan,0.247625,0.392126,5.069949
136,30956,0.05,1,189,131.45,27.06,0.26612,30956,uniform,nan,nan,nan,nan,nan,0.236501,0.375525,4.933951
137,31074,0.05,-1,118,24.41,131.81,0.353062,31074,uniform,nan,nan,nan,nan,nan,0.325579,0.509023,5.561578
138,31206,0.05,-1,132,28.74,131.74,0.27354,31206,uniform,nan,nan,nan,nan,nan,0.250971,0.414832,4.915194
139,31360,0.05,-1,154,26.03,131.63,0.285557,31360,uniform,nan,nan,nan,nan,nan,0.258357,0.418082,5.039128
140,31475,0.05,1,115,131.82,29.63,0.315819,31475,uniform,nan,nan,nan,nan,nan,0.292714,0.440193,5.368745
141,31625,0.05,-1,150,28.65,131.65,0.289412,31625,uniform,nan,nan,nan,nan,nan,0.26398,0.40988,5.096674
142,31847,0.05,-1,222,29.09,131.29,0.302761,31847,uniform,nan,nan,nan,nan,nan,0.278532,0.417507,5.258363
143,32017,0.05,-1,170,26.35,131.55,0.288482,32017,uniform,nan,nan,nan,nan,nan,0.244272,0.412001,5.06828
144,32140,0.05,1,123,131.78,25.39,0.299357,32140,uniform,nan,nan,nan,nan,nan,0.248515,0.453959,5.117527
145,32291,0.05,1,151,131.64,28.25,0.315635,32291,uniform,nan,nan,nan,nan,nan,0.272736,0.454364,5.332241
146,32424,0.05,1,133,131.73,25.14,0.339668,32424,uniform,nan,nan,nan,nan,nan,0.300999,0.471181,5.566379
147,32527,0.05,1,103,131.88,29.49,0.267236,32527,uniform,nan,nan,nan,nan,nan,0.230699,0.392515,4.9018
148,32782,0.05,1,255,131.12,26.73,0.288655,32782,uniform,nan,nan,nan,nan,nan,0.257774,0.406813,5.132273
149,32921,0.05,1,139,131.7,29.11,0.26722,32921,uniform,nan,nan,nan,nan,nan,0.235321,0.380234,4.935967
150,33030,0.05,1,109,131.85,28.86,0.277422,33030,uniform,nan,nan,nan,nan,nan,0.249565,0.41989,4.921402
151,33131,0.05,1,101,131.89,29.3,0.246999,33131,uniform,nan,nan,nan,nan,nan,0.220767,0.398827,4.573719
152,33243,0.05,-1,112,28.64,131.84,0.316993,33243,uniform,nan,nan,nan,nan,nan,0.288431,0.456458,5.321943
153,33353,0.05,-1,110,27.25,131.85,0.387092,33353,uniform,nan,nan,nan,nan,nan,0.362796,0.518952,5.964152
154,33551,0.05,-1,198,29.01,131.41,0.248325,33551,uniform,nan,nan,nan,nan,nan,0.219705,0.372266,4.667197
155,33666,0.05,1,115,131.82,29.43,0.310823,33666,uniform,nan,nan,nan,nan,nan,0.29141,0.425621,5.339085
156,33761,0.05,1,95,131.92,29.73,0.280837,33761,uniform,nan,nan,nan,nan,nan,0.253684,0.394657,5.056133
157,33855,0.05,-1,94,26.33,131.93,0.234839,33855,uniform,nan,nan,nan,nan,nan,0.207075,0.347505,4.554617
158,33976,0.05,1,121,131.79,24.0,0.222191,33976,uniform,nan,nan,nan,nan,nan,0.200092,0.32903,4.448964
159,34125,0.05,1,149,131.65,26.46,0.360223,34125,uniform,nan,nan,nan,nan,nan,0.291107,0.520857,5.61952
160,34247,0.05,-1,122,28.79,131.79,0.295367,34247,uniform,nan,nan,nan,nan,nan,0.248205,0.437525,5.082837
161,34357,0.05,-1,110,26.85,131.85,0.351946,34357,uniform,nan,nan,nan,nan,nan,0.309276,0.488151,5.65038
162,34476,0.05,1,119,131.8,27.41,0.285131,34476,uniform,nan,nan,nan,nan,nan,0.246044,0.41401,5.032008
163,34614,0.05,-1,138,29.31,131.71,0.282453,34614,uniform,nan,nan,nan,nan,nan,0.243944,0.406416,5.019123
164,34712,0.05,-1,98,24.11,131.91,0.322533,34712,uniform,nan,nan,nan,nan,nan,0.288591,0.444669,5.418093
165,34822,0.05,-1,110,26.25,131.85,0.262488,34822,uniform,nan,nan,nan,nan,nan,0.225794,0.381025,4.845849
166,34924,0.05,-1,102,27.49,131.89,0.365664,34924,uniform,nan,nan,nan,nan,nan,0.338033,0.482381,5.793063
167,35104,0.05,-1,180,28.3,131.5,0.31878,35104,uniform,nan,nan,nan,nan,nan,0.289924,0.469162,5.272032
168,35204,0.05,-1,100,29.5,131.9,0.280011,35204,uniform,nan,nan,nan,nan,nan,0.244551,0.422872,4.938305
169,35301,0.05,1,97,131.91,29.72,0.314259,35301,uniform,nan,nan,nan,nan,nan,0.280131,0.451252,5.263876
170,35407,0.05,-1,106,28.47,131.87,0.310755,35407,uniform,nan,nan,nan,nan,nan,0.285104,0.444264,5.253232
171,35587,0.05,-1,180,28.7,131.5,0.357538,35587,uniform,nan,nan,nan,nan,nan,0.327049,0.4861,5.677918
172,35706,0.05,1,119,131.8,29.61,0.217446,35706,uniform,nan,nan,nan,nan,nan,0.189868,0.340401,4.345203
173,35833,0.05,1,127,131.76,28.37,0.302196,35833,uniform,nan,nan,nan,nan,nan,0.271443,0.420782,5.214587
174,36068,0.05,1,235,131.22,28.83,0.327577,36068,uniform,nan,nan,nan,nan,nan,0.272167,0.468441,5.315761
175,36153,0.05,1,85,131.97,26.98,0.367408,36153,uniform,nan,nan,nan,nan,nan,0.304348,0.52029,5.682025
176,36266,0.05,1,113,131.83,23.84,0.335072,36266,uniform,nan,nan,nan,nan,nan,0.277356,0.477749,5.40695
177,36375,0.05,1,109,131.85,28.66,0.41969,36375,uniform,nan,nan,nan,nan,nan,0.370055,0.557518,6.134381
178,36675,0.05,,300,27.3,26.5,0.288081,36675,uniform,nan,nan,nan,nan,nan,0.244795,0.417785,5.014978
179,36832,0.05,1,157,131.61,26.82,0.263628,36832,uniform,nan,nan,nan,nan,nan,0.222671,0.385038,4.820481
180,37132,0.05,,300,22.3,26.5,0.37625,37132,uniform,nan,nan,nan,nan,nan,0.336659,0.518199,5.748216
181,37376,0.05,-1,244,28.38,131.18,0.274533,37376,uniform,nan,nan,nan,nan,nan,0.237774,0.411859,4.835091
182,37473,0.05,1,97,131.91,28.72,0.42396,37473,uniform,nan,nan,nan,nan,nan,0.379798,0.556914,6.148417
183,37595,0.05,-1,122,29.59,131.79,0.354361,37595,uniform,nan,nan,nan,nan,nan,0.314291,0.483826,5.582126
184,37730,0.05,1,135,131.72,28.53,0.375043,37730,uniform,nan,nan,nan,nan,nan,0.331925,0.501202,5.722363
185,37994,0.05,-1,264,28.08,131.08,0.358513,37994,uniform,nan,nan,nan,nan,nan,0.323961,0.481803,5.646516
186,38121,0.05,1,127,131.76,29.17,0.374811,38121,uniform,nan,nan,nan,nan,nan,0.287797,0.549184,5.600544
187,38214,0.05,1,93,131.93,24.94,0.401639,38214,uniform,nan,nan,nan,nan,nan,0.338709,0.550725,5.957014
188,38318,0.05,-1,104,27.28,131.88,0.287239,38318,uniform,nan,nan,nan,nan,nan,0.225323,0.433426,4.869228
189,38420,0.05,-1,102,26.69,131.89,0.34654,38420,uniform,nan,nan,nan,nan,nan,0.2911,0.486086,5.46606
190,38518,0.05,-1,98,24.11,131.91,0.436594,38518,uniform,nan,nan,nan,nan,nan,0.384881,0.574669,6.243139
191,38638,0.05,-1,120,29.4,131.8,0.285096,38638,uniform,nan,nan,nan,nan,nan,0.236892,0.415738,4.971937
192,38757,0.05,1,119,131.8,29.61,0.4543,38757,uniform,nan,nan,nan,nan,nan,0.401022,0.584056,6.376526
193,38888,0.05,1,131,131.74,24.35,0.342992,38888,uniform,nan,nan,nan,nan,nan,0.289255,0.471584,5.416323
194,38998,0.05,-1,110,26.25,131.85,0.291941,38998,uniform,nan,nan,nan,nan,nan,0.249012,0.416413,5.0321
195,39108,0.05,-1,110,27.25,131.85,0.244654,39108,uniform,nan,nan,nan,nan,nan,0.202075,0.423212,4.262688
196,39210,0.05,-1,102,27.09,131.89,0.33521,39210,uniform,nan,nan,nan,nan,nan,0.283374,0.483761,5.28408
197,39344,0.05,-1,134,28.73,131.73,0.282716,39344,uniform,nan,nan,nan,nan,nan,0.237673,0.425615,4.824979
198,39476,0.05,-1,132,29.54,131.74,0.368653,39476,uniform,nan,nan,nan,nan,nan,0.327675,0.505959,5.615703
199,39616,0.05,-1,140,26.5,131.7,0.405075,39616,uniform,nan,nan,nan,nan,nan,0.358006,0.540169,5.913763
200,39763,0.05,1,147,131.66,26.87,0.326431,39763,uniform,nan,nan,nan,nan,nan,0.285105,0.456176,5.305536
201,39927,0.05,-1,164,26.38,131.58,0.465472,39927,uniform,nan,nan,nan,nan,nan,0.418862,0.594928,6.375257
202,40034,0.05,1,107,131.86,29.07,0.455474,40034,uniform,nan,nan,nan,nan,nan,0.36329,0.615389,6.185462
203,40131,0.05,1,97,131.91,27.52,0.328832,40131,uniform,nan,nan,nan,nan,nan,0.248691,0.49539,5.137787
204,40298,0.05,1,167,131.56,29.37,0.415506,40298,uniform,nan,nan,nan,nan,nan,0.336294,0.568995,5.909094
205,40407,0.05,1,109,131.85,29.26,0.354666,40407,uniform,nan,nan,nan,nan,nan,0.290111,0.501112,5.435961
206,40556,0.05,1,149,131.65,23.86,0.35422,40556,uniform,nan,nan,nan,nan,nan,0.292688,0.495634,5.425896
207,40782,0.05,-1,226,26.07,131.27,0.360602,40782,uniform,nan,nan,nan,nan,nan,0.292804,0.49758,5.498185
208,40961,0.05,1,179,131.5,26.51,0.336174,40961,uniform,nan,nan,nan,nan,nan,0.272361,0.468314,5.270778
209,41077,0.05,-1,116,26.02,131.82,0.486149,41077,uniform,nan,nan,nan,nan,nan,0.417839,0.661613,6.296506
210,41218,0.05,1,141,131.69,29.1,0.441979,41218,uniform,nan,nan,nan,nan,nan,0.374642,0.598575,6.033145
211,41360,0.05,-1,142,28.49,131.69,0.356312,41360,uniform,nan,nan,nan,nan,nan,0.27267,0.506976,5.274502
212,41470,0.05,-1,110,29.65,131.85,0.319066,41470,uniform,nan,nan,nan,nan,nan,0.240144,0.467508,4.924749
213,41598,0.05,-1,128,26.36,131.76,0.44069,41598,uniform,nan,nan,nan,nan,nan,0.370216,0.582417,5.999601
214,41746,0.05,-1,148,26.26,131.66,0.392597,41746,uniform,nan,nan,nan,nan,nan,0.324583,0.532663,5.611414
215,41883,0.05,1,137,131.71,27.32,0.333441,41883,uniform,nan,nan,nan,nan,nan,0.268774,0.468402,5.110791
216,42003,0.05,-1,120,26.8,131.8,0.274611,42003,uniform,nan,nan,nan,nan,nan,0.195692,0.417313,4.563707
