episode,total_steps,epsilon,winner,moves,total_reward_player1,total_reward_player_minus1,loss_mean,buffer_size,replay_type,per_alpha,per_beta,priority_mean,priority_max,priority_std,td_error_mean,td_error_abs_mean,td_error_std
18,5858,0.05,-1,340,28.3,130.7,0.066539,5858,prioritized,0.6,0.9858,0.452292,15.320203,0.755361,4.677105,5.554683,20.471569
19,6209,0.05,1,351,130.64,28.25,0.061484,6209,prioritized,0.6,1.0,0.439519,15.320203,0.70846,4.957131,5.790556,20.926849
20,6482,0.05,1,273,131.03,28.04,0.073001,6482,prioritized,0.6,1.0,0.473798,15.320203,0.780702,5.126672,6.006165,21.267849
21,6882,0.05,,400,28.0,27.8,0.068803,6882,prioritized,0.6,1.0,0.494233,15.320203,0.753842,5.062178,5.946252,20.996517
22,7181,0.05,1,299,130.9,28.31,0.075395,7181,prioritized,0.6,1.0,0.478505,15.320203,0.811987,4.607624,5.587142,20.162802
23,7581,0.05,,400,20.6,18.0,0.088404,7581,prioritized,0.6,1.0,0.52739,15.320203,0.786394,4.367946,5.435963,19.489637
24,7942,0.05,1,361,130.59,28.2,0.08069,7942,prioritized,0.6,1.0,0.503432,15.320203,0.752292,4.178689,5.226307,19.283892
25,8342,0.05,,400,18.2,17.4,0.096391,8342,prioritized,0.6,1.0,0.533048,15.320203,0.805812,4.120961,5.332808,19.222193
26,8742,0.05,,400,14.4,20.4,0.08897,8742,prioritized,0.6,1.0,0.533921,15.320203,0.779436,3.858814,5.124651,18.666025
27,9142,0.05,,400,17.4,20.2,0.103681,9142,prioritized,0.6,1.0,0.568125,15.320203,0.834309,3.207638,4.711912,17.424072
28,9542,0.05,,400,11.8,13.8,0.125468,9542,prioritized,0.6,1.0,0.618037,15.320203,0.827009,3.175192,4.711655,16.845453
29,9942,0.05,,400,13.0,9.8,0.11813,9942,prioritized,0.6,1.0,0.583876,15.320203,0.787349,2.75043,4.661666,16.676733
30,10342,0.05,,400,15.4,14.0,0.138112,10000,prioritized,0.6,1.0,0.665285,15.320203,0.879432,2.482285,4.531327,15.840936
31,10742,0.05,,400,5.8,14.2,0.134123,10000,prioritized,0.6,1.0,0.652408,15.320203,0.860015,2.152654,4.381226,15.403317
32,11142,0.05,,400,11.6,6.2,0.14769,10000,prioritized,0.6,1.0,0.665647,15.320203,0.868805,2.085243,4.495037,15.484466
33,11542,0.05,,400,7.4,10.6,0.15026,10000,prioritized,0.6,1.0,0.705809,15.320203,0.892459,1.793352,4.526846,15.294432
34,11942,0.05,,400,5.4,6.4,0.156304,10000,prioritized,0.6,1.0,0.724942,15.320203,0.931811,1.910403,4.779146,15.753448
35,12342,0.05,,400,14.8,9.2,0.150113,10000,prioritized,0.6,1.0,0.690562,15.320203,0.877718,1.738627,4.586605,15.560241
36,12742,0.05,,400,5.6,11.8,0.17059,10000,prioritized,0.6,1.0,0.757017,15.320203,0.930176,1.367305,4.726652,15.407431
37,13142,0.05,,400,8.8,7.2,0.163123,10000,prioritized,0.6,1.0,0.745754,15.320203,0.968728,1.001556,4.618064,15.057773
38,13542,0.05,,400,12.4,8.6,0.225161,10000,prioritized,0.6,1.0,0.88821,15.320203,1.093548,0.96448,5.075034,14.947654
39,13942,0.05,,400,6.4,5.2,0.194412,10000,prioritized,0.6,1.0,0.794967,15.320203,0.935298,0.181501,4.760936,14.767519
40,14342,0.05,,400,5.4,5.2,0.225392,10000,prioritized,0.6,1.0,0.851868,15.320203,1.025526,-0.045476,4.830499,14.715589
41,14742,0.05,,400,6.8,5.2,0.223376,10000,prioritized,0.6,1.0,0.829136,15.320203,0.989818,-0.477051,4.817459,14.866048
42,15142,0.05,,400,3.4,8.0,0.197576,10000,prioritized,0.6,1.0,0.772147,15.320203,0.953843,-0.965791,4.827045,15.653931
43,15542,0.05,,400,9.0,7.4,0.232132,10000,prioritized,0.6,1.0,0.874665,15.320203,1.036207,-1.380562,5.102858,15.811308
44,15942,0.05,,400,5.8,7.8,0.283816,10000,prioritized,0.6,1.0,0.9616,15.69947,1.096562,-1.608202,5.256572,15.771381
45,16342,0.05,,400,8.2,7.0,0.254211,10000,prioritized,0.6,1.0,0.885866,18.187059,0.995779,-2.188711,5.35468,16.748907
46,16742,0.05,,400,6.4,10.0,0.315504,10000,prioritized,0.6,1.0,1.038391,18.187059,1.17561,-2.16442,5.696356,16.705866
47,17142,0.05,,400,10.6,4.8,0.295888,10000,prioritized,0.6,1.0,0.978959,18.883038,1.151324,-2.457997,5.623603,17.53709
48,17542,0.05,,400,8.8,4.4,0.346781,10000,prioritized,0.6,1.0,1.055482,18.883038,1.21807,-2.709882,6.146356,18.422672
49,17942,0.05,,400,6.2,6.8,0.333326,10000,prioritized,0.6,1.0,1.059323,18.883038,1.211937,-3.264824,6.375294,19.726379
50,18342,0.05,,400,7.8,4.4,0.376168,10000,prioritized,0.6,1.0,1.081076,18.883038,1.210828,-3.637673,6.54105,20.289234
51,18742,0.05,,400,5.6,7.6,0.347929,10000,prioritized,0.6,1.0,1.069095,18.883038,1.222527,-3.524863,6.83182,21.465925
52,19142,0.05,,400,11.0,6.2,0.375129,10000,prioritized,0.6,1.0,1.080944,18.902287,1.311818,-4.063681,7.448441,23.29808
53,19542,0.05,,400,6.6,7.4,0.406447,10000,prioritized,0.6,1.0,1.154973,19.430183,1.255401,-3.939131,7.669813,23.888302
54,19942,0.05,,400,5.2,8.8,0.420975,10000,prioritized,0.6,1.0,1.135457,20.366373,1.355916,-4.624437,7.8694,25.305382
55,20342,0.05,,400,5.8,2.0,0.468128,10000,prioritized,0.6,1.0,1.2604,20.366373,1.41551,-4.565312,8.635753,26.445921
56,20742,0.05,,400,5.8,7.6,0.435401,10000,prioritized,0.6,1.0,1.160378,21.248674,1.34521,-4.859132,8.803769,27.792234
57,21142,0.05,,400,5.4,8.0,0.470298,10000,prioritized,0.6,1.0,1.203622,21.248674,1.380358,-5.523849,9.130499,29.177345
58,21542,0.05,,400,5.8,5.4,0.436698,10000,prioritized,0.6,1.0,1.147995,24.013432,1.378736,-5.886974,9.368791,30.917364
59,21942,0.05,,400,10.4,6.4,0.496822,10000,prioritized,0.6,1.0,1.256666,24.013432,1.470263,-6.314675,10.138617,32.448006
60,22342,0.05,,400,14.4,6.6,0.546274,10000,prioritized,0.6,1.0,1.333689,25.238935,1.60375,-5.561561,10.517187,32.694271
61,22742,0.05,,400,6.0,5.2,0.600822,10000,prioritized,0.6,1.0,1.417448,25.238935,1.664404,-4.978594,10.626461,32.607124
62,23142,0.05,,400,8.2,7.2,0.572379,10000,prioritized,0.6,1.0,1.342967,25.238935,1.672763,-5.91666,11.171433,34.824043
63,23542,0.05,,400,8.2,6.2,0.645389,10000,prioritized,0.6,1.0,1.507912,26.273518,1.799512,-6.499437,11.991993,36.566921
64,23942,0.05,,400,8.2,11.6,0.590955,10000,prioritized,0.6,1.0,1.40207,26.273518,1.649304,-6.832646,11.333135,36.382591
65,24342,0.05,,400,5.0,7.4,0.5978,10000,prioritized,0.6,1.0,1.467401,26.273518,1.670053,-7.336685,11.800555,37.852512
66,24742,0.05,,400,6.4,5.2,0.631821,10000,prioritized,0.6,1.0,1.46767,26.273518,1.724657,-7.439685,11.834729,38.874428
67,25142,0.05,,400,8.4,7.6,0.634208,10000,prioritized,0.6,1.0,1.376752,26.273518,1.622627,-7.893736,12.58634,41.494041
68,25542,0.05,,400,7.6,11.8,0.690223,10000,prioritized,0.6,1.0,1.482506,26.82123,1.776743,-8.515305,13.747395,43.570675
69,25942,0.05,,400,5.4,13.4,0.716188,10000,prioritized,0.6,1.0,1.53477,26.957869,1.861791,-8.000834,13.699206,43.846375
70,26342,0.05,,400,5.8,5.4,0.665058,10000,prioritized,0.6,1.0,1.482495,27.267279,1.804446,-8.734014,13.766833,45.192516
71,26742,0.05,,400,5.2,4.0,0.683451,10000,prioritized,0.6,1.0,1.482973,27.974968,1.816203,-9.812968,14.715967,48.406769
72,27142,0.05,,400,5.8,5.4,0.764709,10000,prioritized,0.6,1.0,1.548416,29.280506,1.891441,-10.493108,16.22632,51.696552
73,27542,0.05,,400,6.6,5.0,0.775296,10000,prioritized,0.6,1.0,1.588883,31.983591,1.980817,-10.550229,16.376324,53.034317
74,27942,0.05,,400,10.4,7.4,0.781371,10000,prioritized,0.6,1.0,1.578491,31.983591,2.06813,-11.23854,17.329859,55.771812
75,28342,0.05,,400,7.0,4.8,0.797137,10000,prioritized,0.6,1.0,1.598016,31.983591,1.973764,-11.494946,17.761196,57.702415
76,28742,0.05,,400,9.0,7.6,0.883305,10000,prioritized,0.6,1.0,1.738264,31.983591,1.991682,-11.726724,18.314238,58.805866
77,29142,0.05,,400,4.6,9.0,0.901881,10000,prioritized,0.6,1.0,1.74962,33.156067,2.084766,-11.70436,18.816946,60.484367
78,29542,0.05,,400,6.2,11.0,0.979559,10000,prioritized,0.6,1.0,1.857123,33.156067,2.227416,-11.505913,19.126326,60.732723
79,29942,0.05,,400,8.4,10.8,0.946771,10000,prioritized,0.6,1.0,1.823517,33.294476,2.260067,-11.660562,18.877613,61.56189
80,30342,0.05,,400,4.6,3.8,1.048888,10000,prioritized,0.6,1.0,1.931772,33.603268,2.283373,-11.790846,19.657576,63.239113
81,30742,0.05,,400,8.8,8.6,0.901131,10000,prioritized,0.6,1.0,1.744501,33.770809,2.201587,-13.815957,19.759087,66.925728
82,31142,0.05,,400,7.0,9.4,1.039994,10000,prioritized,0.6,1.0,1.961246,34.297874,2.330463,-13.779574,21.31568,69.233864
83,31542,0.05,,400,8.2,4.8,1.112175,10000,prioritized,0.6,1.0,1.941347,35.087845,2.383238,-13.57802,21.609037,70.616562
84,31942,0.05,,400,5.8,8.0,1.171838,10000,prioritized,0.6,1.0,2.061996,36.230015,2.348021,-13.410725,22.252195,71.436134
85,32342,0.05,,400,5.8,6.0,1.142505,10000,prioritized,0.6,1.0,2.011499,37.844219,2.493577,-13.668312,22.662315,74.224564
86,32742,0.05,,400,3.8,12.6,1.240962,10000,prioritized,0.6,1.0,2.057581,41.382404,2.603568,-13.904034,24.699997,78.608383
87,33142,0.05,,400,8.0,7.2,1.301497,10000,prioritized,0.6,1.0,2.037527,41.382404,2.453072,-15.526168,24.291401,79.305122
88,33542,0.05,,400,4.0,5.4,1.243049,10000,prioritized,0.6,1.0,2.150926,41.382404,2.550551,-16.391579,25.703203,83.186485
89,33942,0.05,,400,5.6,5.6,1.151692,10000,prioritized,0.6,1.0,1.95631,41.382404,2.507182,-17.511843,25.845936,86.661148
90,34342,0.05,,400,9.6,7.2,1.261101,10000,prioritized,0.6,1.0,2.130113,41.382404,2.722562,-17.639505,27.384966,89.465286
91,34742,0.05,,400,7.2,8.8,1.218124,10000,prioritized,0.6,1.0,1.958084,41.382404,2.511963,-20.166904,28.429638,94.463104
92,35142,0.05,,400,14.4,6.4,1.223236,10000,prioritized,0.6,1.0,2.065523,41.382404,2.643589,-19.901724,28.501318,94.976692
93,35542,0.05,,400,9.8,8.8,1.334846,10000,prioritized,0.6,1.0,2.100475,41.382404,2.730014,-21.415833,30.271896,98.914017
94,35942,0.05,,400,9.0,7.2,1.326306,10000,prioritized,0.6,1.0,2.143886,41.999149,2.785174,-19.974943,29.859375,98.64222
95,36342,0.05,,400,4.8,6.0,1.513545,10000,prioritized,0.6,1.0,2.298683,43.119118,2.88058,-21.496841,30.98164,101.300385
96,36742,0.05,,400,5.0,8.4,1.564426,10000,prioritized,0.6,1.0,2.404437,44.175678,2.909866,-19.057068,31.672657,101.42746
97,37142,0.05,,400,8.8,5.8,1.574042,10000,prioritized,0.6,1.0,2.402773,50.39497,2.951529,-19.041265,31.518198,104.484329
98,37542,0.05,,400,9.0,8.6,1.660941,10000,prioritized,0.6,1.0,2.456972,50.39497,3.033962,-20.944048,33.602901,109.197342
99,37942,0.05,,400,7.8,12.0,1.755188,10000,prioritized,0.6,1.0,2.622814,50.39497,3.160127,-22.190123,35.436703,113.775253
100,38342,0.05,,400,4.6,4.6,1.615883,10000,prioritized,0.6,1.0,2.404637,50.39497,3.117953,-22.997734,34.238213,115.929825
101,38742,0.05,,400,6.8,5.6,2.015982,10000,prioritized,0.6,1.0,2.788113,50.39497,3.302585,-23.21557,38.081547,120.682625
102,39142,0.05,,400,5.4,5.2,1.715308,10000,prioritized,0.6,1.0,2.415166,50.39497,3.052026,-23.843445,36.234062,123.115486
103,39542,0.05,,400,5.2,7.8,1.652627,10000,prioritized,0.6,1.0,2.348562,50.39497,3.16612,-29.583681,40.71703,135.310791
104,39942,0.05,,400,7.8,7.8,1.782828,10000,prioritized,0.6,1.0,2.483349,50.39497,3.377078,-28.46521,42.170822,137.828827
105,40342,0.05,,400,8.4,10.2,2.008098,10000,prioritized,0.6,1.0,2.78089,50.993778,3.536541,-25.58461,40.852562,133.882568
106,40742,0.05,,400,5.4,5.0,2.053652,10000,prioritized,0.6,1.0,2.831294,52.489628,3.531833,-27.782669,43.208271,139.940155
107,41142,0.05,,400,8.4,6.6,1.945165,10000,prioritized,0.6,1.0,2.66645,53.297848,3.349145,-28.868986,41.626816,141.707672
108,41542,0.05,,400,10.8,5.6,2.205777,10000,prioritized,0.6,1.0,3.000685,56.839195,3.685991,-31.079643,46.730782,152.487228
109,41942,0.05,,400,6.0,11.8,2.081554,10000,prioritized,0.6,1.0,2.790836,56.839195,3.427584,-31.363132,47.006573,156.395325
110,42342,0.05,,400,6.6,6.6,2.115734,10000,prioritized,0.6,1.0,2.80382,56.839195,3.58094,-32.986706,46.503437,158.649353
111,42742,0.05,,400,4.4,9.6,2.544458,10000,prioritized,0.6,1.0,3.257658,58.21207,3.904292,-28.773272,49.406387,159.788651
112,43142,0.05,,400,9.6,10.0,2.674888,10000,prioritized,0.6,1.0,3.360049,58.741474,3.995921,-29.936943,51.295235,163.585999
113,43542,0.05,,400,5.0,7.6,2.660925,10000,prioritized,0.6,1.0,3.303292,59.972771,3.931432,-31.458757,52.505299,170.49733
114,43942,0.05,,400,9.4,9.2,2.27921,10000,prioritized,0.6,1.0,2.826301,67.719658,3.7237,-37.045044,54.075008,184.809387
115,44342,0.05,,400,12.4,10.6,2.51741,10000,prioritized,0.6,1.0,3.211902,67.719658,4.024309,-38.059715,56.57872,187.987991
116,44742,0.05,,400,5.0,6.8,2.651355,10000,prioritized,0.6,1.0,3.126811,67.719658,3.925562,-39.288502,57.234726,192.282852
117,45142,0.05,,400,6.8,9.6,2.960871,10000,prioritized,0.6,1.0,3.4777,67.719658,4.438712,-40.89679,59.263927,195.157181
118,45542,0.05,,400,6.2,9.4,2.839152,10000,prioritized,0.6,1.0,3.363124,67.719658,4.193788,-41.229889,60.696709,201.684631
119,45942,0.05,,400,8.6,7.0,2.632503,10000,prioritized,0.6,1.0,3.052652,67.719658,4.109348,-48.819599,65.707504,220.194305
120,46342,0.05,,400,5.8,8.6,2.948261,10000,prioritized,0.6,1.0,3.480765,67.719658,4.467222,-47.721523,67.551697,221.913025
121,46742,0.05,,400,9.4,7.0,3.095541,10000,prioritized,0.6,1.0,3.544631,68.415604,4.653454,-43.850819,68.15612,222.831741
122,47142,0.05,,400,4.6,6.2,3.111361,10000,prioritized,0.6,1.0,3.500532,68.952415,4.521202,-44.562923,70.124649,228.172714
123,47542,0.05,,400,11.2,8.8,3.028029,10000,prioritized,0.6,1.0,3.468758,70.620377,4.693181,-50.669853,74.520775,242.242401
124,47942,0.05,,400,5.8,7.4,3.109128,10000,prioritized,0.6,1.0,3.548257,71.991936,4.702462,-43.783924,72.000465,237.881271
125,48342,0.05,,400,10.0,11.2,3.03643,10000,prioritized,0.6,1.0,3.387631,72.657677,4.414782,-51.933769,70.822166,242.805954
126,48742,0.05,,400,5.6,5.4,3.297906,10000,prioritized,0.6,1.0,3.69497,73.020996,4.59027,-52.774307,74.342865,248.757935
127,49142,0.05,,400,9.0,4.8,3.466175,10000,prioritized,0.6,1.0,3.806549,75.098923,4.804531,-45.854313,71.919724,243.493866
128,49542,0.05,,400,6.6,9.0,3.449501,10000,prioritized,0.6,1.0,3.497045,76.820183,4.546789,-52.591984,75.134865,257.865662
129,49942,0.05,,400,5.8,6.6,3.440262,10000,prioritized,0.6,1.0,3.834558,77.392326,4.845949,-55.164936,78.495247,265.788727
130,50342,0.05,,400,9.4,12.4,3.514202,10000,prioritized,0.6,1.0,3.690704,77.392326,4.951901,-60.389149,82.249657,278.848511
131,50742,0.05,,400,7.2,8.8,3.724231,10000,prioritized,0.6,1.0,4.033128,79.465996,5.145576,-58.98716,85.178711,283.555847
132,51142,0.05,,400,4.4,12.0,3.523345,10000,prioritized,0.6,1.0,3.729875,80.940628,4.837555,-63.390568,86.378204,294.422363
133,51542,0.05,,400,7.6,5.6,3.703935,10000,prioritized,0.6,1.0,3.888646,81.597908,5.028023,-64.042885,89.28891,303.395386
134,51942,0.05,,400,6.6,6.0,4.037604,10000,prioritized,0.6,1.0,4.058189,82.154213,5.10224,-62.387009,91.795959,306.661743
135,52342,0.05,,400,14.0,7.4,4.088558,10000,prioritized,0.6,1.0,4.013934,84.98304,5.295162,-69.25811,94.415627,320.843933
136,52742,0.05,,400,6.4,6.2,3.8413,10000,prioritized,0.6,1.0,3.999554,86.633316,5.75051,-67.218742,97.0746,327.738159
137,53142,0.05,,400,5.4,14.2,3.809844,10000,prioritized,0.6,1.0,3.740013,86.633316,5.127762,-80.184433,103.244392,349.772461
138,53542,0.05,,400,5.6,9.6,4.155922,10000,prioritized,0.6,1.0,4.35728,87.951347,5.674833,-71.227081,105.183456,344.871857
139,53942,0.05,,400,8.2,10.4,4.752237,10000,prioritized,0.6,1.0,4.786016,90.290009,6.056243,-64.547562,101.451195,334.293182
140,54342,0.05,,400,5.8,5.4,5.169677,10000,prioritized,0.6,1.0,4.991,90.290009,5.859513,-60.993477,102.591164,336.028412
141,54742,0.05,,400,9.0,11.2,4.869697,10000,prioritized,0.6,1.0,4.606193,99.270195,6.039599,-71.038689,109.258835,365.126312
142,55142,0.05,,400,11.8,7.0,4.828018,10000,prioritized,0.6,1.0,4.475753,99.270195,5.806282,-80.673187,115.395203,384.400665
143,55542,0.05,,400,9.2,5.8,4.819415,10000,prioritized,0.6,1.0,4.626946,99.270195,5.93836,-70.308289,105.651093,363.798401
144,55942,0.05,,400,9.0,10.6,4.81993,10000,prioritized,0.6,1.0,4.437163,99.270195,5.77335,-85.504875,120.451927,402.497406
145,56342,0.05,,400,6.0,9.4,4.843126,10000,prioritized,0.6,1.0,4.539616,99.270195,6.069267,-87.093323,118.401588,402.108215
146,56742,0.05,,400,9.0,11.6,4.529021,10000,prioritized,0.6,1.0,4.340093,99.270195,5.975143,-85.212547,118.474495,407.724487
147,57142,0.05,,400,4.2,6.8,5.214124,10000,prioritized,0.6,1.0,4.869085,99.270195,6.138911,-90.680389,126.424393,421.178802
148,57542,0.05,,400,5.4,5.4,5.418721,10000,prioritized,0.6,1.0,4.834402,99.270195,6.52213,-85.403503,128.314728,426.970825
149,57942,0.05,,400,5.4,10.8,5.897843,10000,prioritized,0.6,1.0,5.357675,102.176353,6.768195,-88.247734,137.931915,442.686035
150,58342,0.05,,400,8.0,9.8,5.477915,10000,prioritized,0.6,1.0,4.651933,102.176353,6.252759,-101.854279,139.151733,465.38385
151,58742,0.05,,400,8.0,8.0,5.768377,10000,prioritized,0.6,1.0,4.853793,104.845016,6.595833,-107.671608,145.118744,480.630554
152,59142,0.05,,400,4.8,8.0,6.190843,10000,prioritized,0.6,1.0,5.388321,105.872108,6.876061,-104.739258,146.321274,480.29187
153,59542,0.05,,400,14.6,4.8,6.108607,10000,prioritized,0.6,1.0,5.017993,108.751282,6.468686,-114.419807,148.314758,500.21402
154,59942,0.05,,400,6.8,10.4,5.999942,10000,prioritized,0.6,1.0,5.131637,110.089508,6.679849,-114.513847,153.024063,513.09491
155,60342,0.05,,400,6.4,6.6,6.364903,10000,prioritized,0.6,1.0,5.382075,111.289536,6.988757,-113.535255,156.397263,519.54718
156,60742,0.05,,400,11.0,8.8,6.737143,10000,prioritized,0.6,1.0,5.59268,112.786598,7.369955,-112.385559,158.306625,526.382629
157,61142,0.05,,400,5.8,15.6,6.423225,10000,prioritized,0.6,1.0,5.203143,114.110748,7.070996,-129.451019,169.70282,563.24115
158,61542,0.05,,400,7.2,7.2,6.341106,10000,prioritized,0.6,1.0,5.097642,116.056862,6.886686,-128.539566,169.846634,570.733582
159,61942,0.05,,400,11.8,7.8,6.730824,10000,prioritized,0.6,1.0,5.626327,117.79187,7.561011,-136.87677,180.575745,590.194519
160,62342,0.05,,400,5.4,9.2,6.251172,10000,prioritized,0.6,1.0,5.177082,122.34655,7.381001,-138.504822,182.7686,609.286621
161,62742,0.05,,400,7.0,6.4,6.250059,10000,prioritized,0.6,1.0,5.244035,122.34655,7.323742,-148.94191,186.185471,619.710571
162,63142,0.05,,400,11.8,10.2,6.590651,10000,prioritized,0.6,1.0,5.317646,122.34655,7.436781,-153.737869,192.850082,641.211792
163,63542,0.05,,400,6.4,4.4,6.794944,10000,prioritized,0.6,1.0,5.460714,123.180649,7.443194,-151.343979,193.903625,643.580322
164,63942,0.05,,400,5.0,7.8,7.842225,10000,prioritized,0.6,1.0,5.901441,123.180649,7.620819,-140.341949,192.082504,635.521851
165,64342,0.05,,400,14.4,14.2,7.380213,10000,prioritized,0.6,1.0,5.958856,124.942444,7.892941,-134.709915,189.831497,636.978271
166,64742,0.05,,400,7.6,6.4,6.866801,10000,prioritized,0.6,1.0,5.273932,126.892395,7.459802,-154.584991,192.362503,661.334473
167,65142,0.05,,400,6.4,4.6,7.227183,10000,prioritized,0.6,1.0,5.821798,126.892395,7.911504,-152.27034,200.893555,671.743347
168,65542,0.05,,400,6.8,5.4,7.545842,10000,prioritized,0.6,1.0,5.754649,128.349045,8.019378,-156.865662,204.307312,687.830688
169,65942,0.05,,400,7.8,8.8,7.754114,10000,prioritized,0.6,1.0,6.124429,130.772873,7.964106,-161.174469,207.897614,695.596375
170,66342,0.05,,400,11.6,8.0,8.513519,10000,prioritized,0.6,1.0,6.625843,131.671997,8.703417,-151.527634,207.217224,693.669006
171,66742,0.05,,400,9.0,6.8,9.445791,10000,prioritized,0.6,1.0,6.88751,133.438782,8.942729,-146.13031,205.41983,691.742004
172,67142,0.05,,400,8.6,5.8,7.876308,10000,prioritized,0.6,1.0,5.703117,136.189575,7.989768,-164.280991,215.655762,740.110535
173,67542,0.05,,400,8.0,6.8,8.076479,10000,prioritized,0.6,1.0,6.155039,136.483932,8.548007,-181.271881,236.839493,788.57959
174,67942,0.05,,400,7.6,15.2,7.628455,10000,prioritized,0.6,1.0,5.888256,139.531403,8.785341,-174.518433,238.237778,791.762146
175,68342,0.05,,400,11.4,7.4,9.010928,10000,prioritized,0.6,1.0,6.466806,141.130219,8.806858,-181.327621,247.869339,807.986206
176,68742,0.05,,400,6.0,6.8,8.983433,10000,prioritized,0.6,1.0,6.338656,141.130219,8.428266,-179.110626,241.876053,808.279419
177,69142,0.05,,400,7.6,7.8,8.174383,10000,prioritized,0.6,1.0,6.239769,141.698914,8.865496,-186.957031,244.828552,824.305176
178,69542,0.05,,400,6.0,5.8,10.195392,10000,prioritized,0.6,1.0,7.197319,145.790527,9.393699,-191.397461,258.304932,837.759094
179,69942,0.05,,400,6.6,11.6,10.244257,10000,prioritized,0.6,1.0,7.287215,147.206757,9.516592,-181.258011,254.691132,841.251831
180,70342,0.05,,400,7.6,10.8,10.880731,10000,prioritized,0.6,1.0,7.388117,154.709503,9.666954,-174.784576,267.818909,868.168152
181,70742,0.05,,400,4.6,8.2,9.560673,10000,prioritized,0.6,1.0,6.526912,154.709503,9.207977,-194.421387,261.117828,890.262329
182,71142,0.05,,400,6.0,8.6,11.155629,10000,prioritized,0.6,1.0,7.625827,154.709503,10.0577,-191.994263,283.651245,921.534729
183,71542,0.05,,400,6.0,9.8,10.558367,10000,prioritized,0.6,1.0,7.149704,154.709503,9.62972,-203.922134,272.698639,922.083618
184,71942,0.05,,400,7.2,8.6,11.540542,10000,prioritized,0.6,1.0,7.762889,156.272156,10.165834,-211.7043,283.080444,944.1026
185,72342,0.05,,400,8.0,6.8,12.968001,10000,prioritized,0.6,1.0,8.429291,159.16774,10.405946,-192.948959,288.932922,939.15802
186,72742,0.05,,400,9.2,6.6,11.040481,10000,prioritized,0.6,1.0,7.329993,161.114487,10.17284,-216.408127,287.807007,978.03241
187,73142,0.05,,400,5.0,11.8,11.011895,10000,prioritized,0.6,1.0,7.22588,165.769714,10.549888,-236.184097,310.933472,1044.602539
188,73542,0.05,,400,10.8,11.0,11.73642,10000,prioritized,0.6,1.0,7.75979,165.769714,10.347194,-234.055573,319.57254,1053.763794
189,73942,0.05,,400,9.2,5.8,10.738831,10000,prioritized,0.6,1.0,7.31678,166.820953,10.327905,-238.907074,310.46521,1055.957275
190,74342,0.05,,400,9.6,5.2,12.333005,10000,prioritized,0.6,1.0,7.954105,168.078598,10.669798,-244.752029,332.394684,1094.302368
191,74742,0.05,,400,12.2,5.2,11.450568,10000,prioritized,0.6,1.0,7.421197,170.756882,11.142512,-252.642776,329.269623,1112.44043
