episode,total_steps,epsilon,winner,moves,total_reward_player1,total_reward_player_minus1,loss_mean,buffer_size,replay_type,per_alpha,per_beta,priority_mean,priority_max,priority_std,td_error_mean,td_error_abs_mean,td_error_std
97,20472,0.05,1,109,131.85,28.86,0.320475,20472,uniform,nan,nan,nan,nan,nan,0.26873,0.495802,5.16392
98,20563,0.05,1,91,131.94,26.55,0.349203,20563,uniform,nan,nan,nan,nan,nan,0.303296,0.518283,5.471992
99,20679,0.05,-1,116,27.42,131.82,0.336112,20679,uniform,nan,nan,nan,nan,nan,0.287757,0.497044,5.384075
100,20767,0.05,-1,88,28.76,131.96,0.391137,20767,uniform,nan,nan,nan,nan,nan,0.345664,0.551651,5.872311
101,20874,0.05,1,107,131.86,26.47,0.37115,20874,uniform,nan,nan,nan,nan,nan,0.326493,0.526803,5.71047
102,20986,0.05,-1,112,29.64,131.84,0.382618,20986,uniform,nan,nan,nan,nan,nan,0.336752,0.534629,5.82232
103,21067,0.05,1,81,131.99,26.6,0.783705,21067,uniform,nan,nan,nan,nan,nan,-0.364524,1.101693,4.84005
104,21178,0.05,1,111,131.84,29.05,0.304193,21178,uniform,nan,nan,nan,nan,nan,0.237314,0.505772,5.017945
105,21273,0.05,1,95,131.92,28.73,0.30361,21273,uniform,nan,nan,nan,nan,nan,0.243595,0.487105,5.113055
106,21394,0.05,1,121,131.79,27.4,0.359604,21394,uniform,nan,nan,nan,nan,nan,0.306703,0.530529,5.692483
107,21497,0.05,1,103,131.88,29.69,0.413683,21497,uniform,nan,nan,nan,nan,nan,0.365709,0.580052,6.18883
108,21597,0.05,-1,100,28.9,131.9,0.437622,21597,uniform,nan,nan,nan,nan,nan,0.393751,0.596123,6.421426
109,21683,0.05,-1,86,26.97,131.97,0.389436,21683,uniform,nan,nan,nan,nan,nan,0.344285,0.545318,6.000099
110,21795,0.05,-1,112,25.84,131.84,0.390787,21795,uniform,nan,nan,nan,nan,nan,0.352005,0.542718,6.057255
111,21894,0.05,1,99,131.9,29.11,0.417726,21894,uniform,nan,nan,nan,nan,nan,0.382177,0.564803,6.279992
112,22005,0.05,1,111,131.84,29.45,0.4483,22005,uniform,nan,nan,nan,nan,nan,0.432915,0.608207,5.61328
113,22103,0.05,-1,98,29.11,131.91,0.600321,22103,uniform,nan,nan,nan,nan,nan,0.564957,0.92138,4.884161
114,22210,0.05,1,107,131.86,27.07,0.479859,22210,uniform,nan,nan,nan,nan,nan,0.417132,0.679195,6.422457
115,22313,0.05,1,103,131.88,28.89,0.531504,22313,uniform,nan,nan,nan,nan,nan,0.47455,0.716322,6.852059
116,22404,0.05,1,91,131.94,23.35,0.437409,22404,uniform,nan,nan,nan,nan,nan,0.390807,0.613778,6.205146
117,22525,0.05,1,121,131.79,27.4,0.386462,22525,uniform,nan,nan,nan,nan,nan,0.340619,0.551901,5.8248
118,22716,0.05,1,191,131.44,26.65,0.370347,22716,uniform,nan,nan,nan,nan,nan,0.326188,0.52818,5.706735
119,22951,0.05,1,235,131.22,28.43,0.376416,22951,uniform,nan,nan,nan,nan,nan,0.338656,0.526542,5.807707
120,23042,0.05,1,91,131.94,28.95,0.697834,23042,uniform,nan,nan,nan,nan,nan,-0.232535,0.962309,5.059387
121,23132,0.05,-1,90,28.95,131.95,0.426221,23132,uniform,nan,nan,nan,nan,nan,0.32997,0.638765,6.048772
122,23229,0.05,1,97,131.91,29.72,0.280058,23229,uniform,nan,nan,nan,nan,nan,0.22038,0.46614,4.837051
123,23348,0.05,1,119,131.8,27.41,0.510588,23348,uniform,nan,nan,nan,nan,nan,0.460639,0.684192,6.929225
124,23451,0.05,1,103,131.88,29.09,0.474081,23451,uniform,nan,nan,nan,nan,nan,0.422343,0.639228,6.673975
125,23570,0.05,1,119,131.8,28.61,0.358003,23570,uniform,nan,nan,nan,nan,nan,0.317475,0.514264,5.76227
126,23670,0.05,-1,100,28.7,131.9,0.416455,23670,uniform,nan,nan,nan,nan,nan,0.374638,0.568873,6.263043
127,23787,0.05,1,117,131.81,28.82,0.469333,23787,uniform,nan,nan,nan,nan,nan,0.431302,0.621975,6.694818
128,23891,0.05,-1,104,26.28,131.88,0.477142,23891,uniform,nan,nan,nan,nan,nan,0.4369,0.625454,6.741548
129,24004,0.05,1,113,131.83,23.64,0.526828,24004,uniform,nan,nan,nan,nan,nan,0.507468,0.6834,6.48009
130,24099,0.05,1,95,131.92,29.53,0.805437,24099,uniform,nan,nan,nan,nan,nan,0.787994,1.12421,6.599782
131,24215,0.05,-1,116,28.82,131.82,0.376304,24215,uniform,nan,nan,nan,nan,nan,0.323356,0.570756,5.636675
132,24311,0.05,-1,96,28.92,131.92,0.464346,24311,uniform,nan,nan,nan,nan,nan,0.415244,0.64203,6.414941
