episode,total_steps,epsilon,winner,moves,total_reward_player1,total_reward_player_minus1,loss_mean,buffer_size,replay_type,per_alpha,per_beta,priority_mean,priority_max,priority_std,td_error_mean,td_error_abs_mean,td_error_std
205,40334,0.05,-1,140,24.5,131.7,0.389617,40334,uniform,nan,nan,nan,nan,nan,0.324174,0.542485,5.779472
206,40429,0.05,1,95,131.92,26.13,0.472364,40429,uniform,nan,nan,nan,nan,nan,0.40047,0.621958,6.376778
207,40529,0.05,-1,100,20.9,131.9,0.342618,40529,uniform,nan,nan,nan,nan,nan,0.278386,0.489025,5.35484
208,40731,0.05,-1,202,23.59,131.39,0.320593,40731,uniform,nan,nan,nan,nan,nan,0.256895,0.460636,5.143111
209,40851,0.05,-1,120,26.4,131.8,0.317324,40851,uniform,nan,nan,nan,nan,nan,0.252977,0.455873,5.112154
210,40957,0.05,-1,106,23.67,131.87,0.41803,40957,uniform,nan,nan,nan,nan,nan,0.360057,0.555972,6.015753
211,41093,0.05,-1,136,29.32,131.72,0.409495,41093,uniform,nan,nan,nan,nan,nan,0.345962,0.577,5.801487
212,41393,0.05,,300,28.7,27.1,0.389527,41393,uniform,nan,nan,nan,nan,nan,0.324669,0.54469,5.666508
213,41499,0.05,-1,106,28.87,131.87,0.39157,41499,uniform,nan,nan,nan,nan,nan,0.307786,0.543147,5.610255
214,41767,0.05,-1,268,23.06,131.06,0.377965,41767,uniform,nan,nan,nan,nan,nan,0.314939,0.523249,5.574303
215,41899,0.05,-1,132,26.74,131.74,0.443286,41899,uniform,nan,nan,nan,nan,nan,0.38225,0.583834,6.12565
216,41994,0.05,1,95,131.92,23.53,0.498861,41994,uniform,nan,nan,nan,nan,nan,0.42491,0.639952,6.410116
217,42098,0.05,-1,104,26.48,131.88,0.371708,42098,uniform,nan,nan,nan,nan,nan,0.246224,0.560908,5.323335
218,42184,0.05,-1,86,21.37,131.97,0.431429,42184,uniform,nan,nan,nan,nan,nan,0.328854,0.598485,5.929242
219,42441,0.05,1,257,131.11,25.92,0.408675,42441,uniform,nan,nan,nan,nan,nan,0.322906,0.567885,5.755878
220,42572,0.05,1,131,131.74,29.15,0.416003,42572,uniform,nan,nan,nan,nan,nan,0.32238,0.568497,5.789219
221,42715,0.05,1,143,131.68,26.49,0.39304,42715,uniform,nan,nan,nan,nan,nan,0.305124,0.541176,5.63242
222,42888,0.05,1,173,131.53,26.94,0.427007,42888,uniform,nan,nan,nan,nan,nan,0.32059,0.574646,5.818801
223,43188,0.05,,300,25.5,26.5,0.426684,43188,uniform,nan,nan,nan,nan,nan,0.333827,0.594409,5.725051
224,43325,0.05,1,137,131.71,29.52,0.514649,43325,uniform,nan,nan,nan,nan,nan,0.420953,0.677448,6.428532
225,43492,0.05,1,167,131.56,27.17,0.415685,43492,uniform,nan,nan,nan,nan,nan,0.328915,0.573458,5.671979
226,43620,0.05,-1,128,27.36,131.76,0.423123,43620,uniform,nan,nan,nan,nan,nan,0.312902,0.580653,5.706478
227,43805,0.05,1,185,131.47,28.68,0.437515,43805,uniform,nan,nan,nan,nan,nan,0.327899,0.590083,5.794258
228,43911,0.05,-1,106,28.87,131.87,0.391172,43911,uniform,nan,nan,nan,nan,nan,0.310807,0.539743,5.544714
229,44068,0.05,1,157,131.61,24.62,0.391623,44068,uniform,nan,nan,nan,nan,nan,0.255538,0.563863,5.292172
230,44173,0.05,1,105,131.87,25.28,0.313356,44173,uniform,nan,nan,nan,nan,nan,0.169628,0.488938,4.6645
231,44311,0.05,-1,138,29.31,131.71,0.482221,44311,uniform,nan,nan,nan,nan,nan,0.35326,0.651259,6.022612
232,44489,0.05,-1,178,24.91,131.51,0.393904,44489,uniform,nan,nan,nan,nan,nan,0.280181,0.556179,5.406492
233,44659,0.05,-1,170,29.35,131.55,0.422415,44659,uniform,nan,nan,nan,nan,nan,0.30672,0.58059,5.6127
234,44820,0.05,1,161,131.59,29.4,0.320469,44820,uniform,nan,nan,nan,nan,nan,0.211971,0.473682,4.78804
235,44940,0.05,-1,120,29.6,131.8,0.344206,44940,uniform,nan,nan,nan,nan,nan,0.234296,0.495517,4.873833
236,45102,0.05,-1,162,26.99,131.59,0.44741,45102,uniform,nan,nan,nan,nan,nan,0.328309,0.625856,5.670347
237,45218,0.05,-1,116,29.62,131.82,0.457858,45218,uniform,nan,nan,nan,nan,nan,0.317978,0.630578,5.700798
238,45346,0.05,-1,128,24.16,131.76,0.385861,45346,uniform,nan,nan,nan,nan,nan,0.243588,0.556698,5.157959
239,45474,0.05,-1,128,27.36,131.76,0.52326,45474,uniform,nan,nan,nan,nan,nan,0.368095,0.693027,6.101209
240,45644,0.05,-1,170,29.35,131.55,0.420486,45644,uniform,nan,nan,nan,nan,nan,0.295785,0.582213,5.459682
241,45747,0.05,1,103,131.88,29.29,0.545911,45747,uniform,nan,nan,nan,nan,nan,0.392256,0.706153,6.314197
242,45876,0.05,1,129,131.75,24.36,0.534195,45876,uniform,nan,nan,nan,nan,nan,0.391204,0.693263,6.391603
243,46018,0.05,-1,142,23.89,131.69,0.472629,46018,uniform,nan,nan,nan,nan,nan,0.305028,0.64074,5.655602
244,46141,0.05,1,123,131.78,25.19,0.389024,46141,uniform,nan,nan,nan,nan,nan,0.164646,0.582101,4.659547
245,46272,0.05,1,131,131.74,26.15,0.443061,46272,uniform,nan,nan,nan,nan,nan,0.271668,0.623407,5.475623
246,46395,0.05,1,123,131.78,27.19,0.403905,46395,uniform,nan,nan,nan,nan,nan,0.231547,0.581961,5.207198
247,46489,0.05,-1,94,29.33,131.93,0.376915,46489,uniform,nan,nan,nan,nan,nan,0.202822,0.548697,4.938823
248,46614,0.05,1,125,131.77,24.58,0.432206,46614,uniform,nan,nan,nan,nan,nan,0.289642,0.600094,5.473855
249,46767,0.05,1,153,131.63,29.04,0.430116,46767,uniform,nan,nan,nan,nan,nan,0.260979,0.598523,5.31812
250,46961,0.05,-1,194,28.63,131.43,0.329024,46961,uniform,nan,nan,nan,nan,nan,0.162348,0.492976,4.371466
251,47096,0.05,1,135,131.72,28.53,0.458339,47096,uniform,nan,nan,nan,nan,nan,0.284848,0.647322,5.442537
252,47273,0.05,1,177,131.51,27.12,0.356593,47273,uniform,nan,nan,nan,nan,nan,0.183041,0.537666,4.545198
253,47445,0.05,-1,172,27.14,131.54,0.426445,47445,uniform,nan,nan,nan,nan,nan,0.203565,0.603355,5.059183
254,47563,0.05,-1,118,21.61,131.81,0.497203,47563,uniform,nan,nan,nan,nan,nan,0.308334,0.671184,5.550616
255,47704,0.05,1,141,131.69,28.9,0.489894,47704,uniform,nan,nan,nan,nan,nan,0.251308,0.661278,5.464511
256,47926,0.05,-1,222,29.09,131.29,0.379387,47926,uniform,nan,nan,nan,nan,nan,0.17108,0.550711,4.600188
257,48116,0.05,-1,190,27.05,131.45,0.486468,48116,uniform,nan,nan,nan,nan,nan,0.240318,0.677094,5.286604
258,48416,0.05,,300,26.5,28.5,0.458136,48416,uniform,nan,nan,nan,nan,nan,0.176435,0.644928,5.05277
259,48522,0.05,-1,106,24.27,131.87,0.358981,48522,uniform,nan,nan,nan,nan,nan,0.110538,0.540406,4.321671
260,48692,0.05,-1,170,29.35,131.55,0.425622,48692,uniform,nan,nan,nan,nan,nan,0.197672,0.602536,4.928047
261,48904,0.05,-1,212,26.94,131.34,0.438966,48904,uniform,nan,nan,nan,nan,nan,0.19948,0.616062,4.92242
262,49025,0.05,1,121,131.79,29.4,0.499726,49025,uniform,nan,nan,nan,nan,nan,0.262842,0.687085,5.430204
263,49233,0.05,-1,208,26.96,131.36,0.495772,49233,uniform,nan,nan,nan,nan,nan,0.113586,0.697544,4.885121
264,49446,0.05,1,213,131.33,29.14,0.443272,49446,uniform,nan,nan,nan,nan,nan,0.114921,0.638415,4.672868
265,49739,0.05,1,293,130.93,28.74,0.444278,49739,uniform,nan,nan,nan,nan,nan,0.158084,0.634598,4.6456
266,50039,0.05,,300,24.9,26.5,0.472565,50039,uniform,nan,nan,nan,nan,nan,0.133311,0.66365,4.911788
267,50156,0.05,1,117,131.81,21.62,0.547048,50156,uniform,nan,nan,nan,nan,nan,0.081396,0.756975,5.427148
268,50291,0.05,1,135,131.72,21.53,0.482798,50291,uniform,nan,nan,nan,nan,nan,0.105556,0.687159,4.930085
269,50437,0.05,-1,146,27.07,131.67,0.53623,50437,uniform,nan,nan,nan,nan,nan,0.079286,0.737849,5.254647
270,50737,0.05,,300,24.1,27.5,0.526286,50737,uniform,nan,nan,nan,nan,nan,0.007103,0.72231,5.245996
271,50893,0.05,-1,156,22.62,131.62,0.552962,50893,uniform,nan,nan,nan,nan,nan,0.012435,0.746081,5.362394
272,51193,0.05,,300,26.5,25.9,0.504859,51193,uniform,nan,nan,nan,nan,nan,-0.041674,0.71228,4.941995
273,51362,0.05,1,169,131.55,29.16,0.528932,51362,uniform,nan,nan,nan,nan,nan,-0.075536,0.735985,5.267341
274,51632,0.05,-1,270,26.45,131.05,0.490429,51632,uniform,nan,nan,nan,nan,nan,-0.050019,0.691677,5.044623
275,51872,0.05,-1,240,24.6,131.2,0.522193,51872,uniform,nan,nan,nan,nan,nan,-0.023758,0.721946,5.206912
276,52024,0.05,-1,152,27.24,131.64,0.415129,52024,uniform,nan,nan,nan,nan,nan,-0.095872,0.619175,4.42059
277,52175,0.05,1,151,131.64,28.85,0.45152,52175,uniform,nan,nan,nan,nan,nan,-0.095131,0.669925,4.867675
278,52288,0.05,1,113,131.83,23.84,0.49404,52288,uniform,nan,nan,nan,nan,nan,-0.098205,0.701585,5.224213
279,52573,0.05,1,285,130.97,28.38,0.463795,52573,uniform,nan,nan,nan,nan,nan,-0.054518,0.670391,4.82817
280,52754,0.05,1,181,131.49,26.3,0.574704,52754,uniform,nan,nan,nan,nan,nan,-0.129437,0.775456,5.71614
281,52988,0.05,-1,234,24.63,131.23,0.495287,52988,uniform,nan,nan,nan,nan,nan,-0.155649,0.695457,5.084307
282,53186,0.05,-1,198,26.21,131.41,0.472202,53186,uniform,nan,nan,nan,nan,nan,-0.043318,0.689059,5.042599
283,53328,0.05,-1,142,25.09,131.69,0.526183,53328,uniform,nan,nan,nan,nan,nan,-0.158659,0.735188,5.790401
284,53597,0.05,1,269,131.05,28.26,0.488898,53597,uniform,nan,nan,nan,nan,nan,-0.099416,0.693236,5.309218
285,53897,0.05,,300,25.3,22.9,0.435013,53897,uniform,nan,nan,nan,nan,nan,-0.122051,0.634678,4.789678
286,54020,0.05,1,123,131.78,20.59,0.573131,54020,uniform,nan,nan,nan,nan,nan,-0.198203,0.77235,6.085334
287,54148,0.05,-1,128,27.36,131.76,0.56823,54148,uniform,nan,nan,nan,nan,nan,-0.256256,0.782534,5.875812
288,54258,0.05,-1,110,21.65,131.85,0.532266,54258,uniform,nan,nan,nan,nan,nan,-0.163325,0.740083,5.489343
289,54462,0.05,-1,204,24.38,131.38,0.482432,54462,uniform,nan,nan,nan,nan,nan,-0.177364,0.686887,5.440042
290,54596,0.05,-1,134,26.93,131.73,0.448359,54596,uniform,nan,nan,nan,nan,nan,-0.138771,0.645448,4.966939
291,54751,0.05,1,155,131.62,23.03,0.569708,54751,uniform,nan,nan,nan,nan,nan,-0.257581,0.768619,6.09185
292,54906,0.05,1,155,131.62,27.23,0.564736,54906,uniform,nan,nan,nan,nan,nan,-0.220908,0.760407,6.058123
293,55041,0.05,1,135,131.72,29.33,0.431158,55041,uniform,nan,nan,nan,nan,nan,-0.145763,0.632024,5.018035
294,55281,0.05,-1,240,26.8,131.2,0.499858,55281,uniform,nan,nan,nan,nan,nan,-0.181228,0.707819,5.432495
295,55566,0.05,1,285,130.97,28.78,0.486612,55566,uniform,nan,nan,nan,nan,nan,-0.16552,0.690416,5.337934
296,55663,0.05,1,97,131.91,23.92,0.581211,55663,uniform,nan,nan,nan,nan,nan,-0.281168,0.783023,5.988328
297,55869,0.05,-1,206,26.77,131.37,0.523772,55869,uniform,nan,nan,nan,nan,nan,-0.221536,0.722608,5.628582
298,56169,0.05,,300,28.5,26.1,0.488906,56169,uniform,nan,nan,nan,nan,nan,-0.26284,0.694841,5.508087
299,56321,0.05,-1,152,28.24,131.64,0.520344,56321,uniform,nan,nan,nan,nan,nan,-0.153553,0.726262,5.566366
300,56555,0.05,-1,234,28.23,131.23,0.520763,56555,uniform,nan,nan,nan,nan,nan,-0.256034,0.727696,5.646313
301,56764,0.05,1,209,131.35,25.56,0.559835,56764,uniform,nan,nan,nan,nan,nan,-0.297161,0.762221,5.92428
302,57064,0.05,,300,22.9,28.7,0.44174,57064,uniform,nan,nan,nan,nan,nan,-0.187586,0.645209,5.085306
303,57188,0.05,-1,124,24.38,131.78,0.432544,57188,uniform,nan,nan,nan,nan,nan,-0.241143,0.643392,5.0383
304,57310,0.05,-1,122,24.79,131.79,0.483888,57310,uniform,nan,nan,nan,nan,nan,-0.267327,0.689005,5.346889
305,57414,0.05,-1,104,25.28,131.88,0.513361,57414,uniform,nan,nan,nan,nan,nan,-0.270206,0.718883,5.378855
306,57506,0.05,-1,92,21.14,131.94,0.523382,57506,uniform,nan,nan,nan,nan,nan,-0.261508,0.721994,5.516217
307,57719,0.05,1,213,131.33,22.14,0.568979,57719,uniform,nan,nan,nan,nan,nan,-0.286992,0.768796,5.961674
308,57958,0.05,1,239,131.2,26.81,0.54566,57958,uniform,nan,nan,nan,nan,nan,-0.33052,0.739138,5.986793
309,58131,0.05,1,173,131.53,26.54,0.478023,58131,uniform,nan,nan,nan,nan,nan,-0.304087,0.68453,5.533489
310,58218,0.05,1,87,131.96,25.17,0.521472,58218,uniform,nan,nan,nan,nan,nan,-0.334535,0.728269,5.953811
311,58354,0.05,-1,136,27.32,131.72,0.545598,58354,uniform,nan,nan,nan,nan,nan,-0.240729,0.748356,6.020852
312,58513,0.05,1,159,131.6,27.21,0.458012,58513,uniform,nan,nan,nan,nan,nan,-0.295933,0.658612,5.264774
313,58730,0.05,1,217,131.31,26.52,0.465252,58730,uniform,nan,nan,nan,nan,nan,-0.223311,0.662036,5.407277
314,58857,0.05,1,127,131.76,27.37,0.584397,58857,uniform,nan,nan,nan,nan,nan,-0.375267,0.780472,6.281211
315,58968,0.05,1,111,131.84,29.25,0.511914,58968,uniform,nan,nan,nan,nan,nan,-0.315738,0.704733,5.648614
316,59139,0.05,1,171,131.54,26.35,0.569285,59139,uniform,nan,nan,nan,nan,nan,-0.340799,0.782693,6.046127
317,59281,0.05,-1,142,29.49,131.69,0.56358,59281,uniform,nan,nan,nan,nan,nan,-0.349956,0.773993,6.188158
318,59581,0.05,,300,26.9,26.5,0.523069,59581,uniform,nan,nan,nan,nan,nan,-0.296374,0.727036,5.812906
319,59822,0.05,1,241,131.19,28.4,0.518075,59822,uniform,nan,nan,nan,nan,nan,-0.352644,0.718458,5.930551
320,60075,0.05,1,253,131.13,28.74,0.485629,60075,uniform,nan,nan,nan,nan,nan,-0.319255,0.690347,5.704281
321,60271,0.05,-1,196,29.02,131.42,0.676766,60271,uniform,nan,nan,nan,nan,nan,-0.468959,0.891472,7.099824
322,60425,0.05,-1,154,26.83,131.63,0.444423,60425,uniform,nan,nan,nan,nan,nan,-0.270351,0.652827,5.378861
323,60679,0.05,-1,254,26.33,131.13,0.533648,60679,uniform,nan,nan,nan,nan,nan,-0.338836,0.741634,6.039822
324,60802,0.05,1,123,131.78,29.19,0.653083,60802,uniform,nan,nan,nan,nan,nan,-0.522698,0.855403,7.025411
325,61102,0.05,,300,26.5,23.3,0.539673,61102,uniform,nan,nan,nan,nan,nan,-0.387768,0.745234,6.255651
326,61240,0.05,-1,138,26.71,131.71,0.637966,61240,uniform,nan,nan,nan,nan,nan,-0.445384,0.847447,6.904459
327,61380,0.05,-1,140,26.9,131.7,0.628188,61380,uniform,nan,nan,nan,nan,nan,-0.427219,0.836515,6.849873
328,61524,0.05,-1,144,29.48,131.68,0.477824,61524,uniform,nan,nan,nan,nan,nan,-0.314513,0.681734,5.850863
329,61684,0.05,-1,160,26.8,131.6,0.587651,61684,uniform,nan,nan,nan,nan,nan,-0.447537,0.789903,6.703218
330,61865,0.05,1,181,131.49,26.7,0.463065,61865,uniform,nan,nan,nan,nan,nan,-0.31976,0.660058,5.743531
331,62033,0.05,-1,168,24.96,131.56,0.559053,62033,uniform,nan,nan,nan,nan,nan,-0.424478,0.760584,6.42403
332,62254,0.05,1,221,131.29,26.5,0.538112,62254,uniform,nan,nan,nan,nan,nan,-0.37691,0.750024,6.075839
333,62524,0.05,-1,270,28.45,131.05,0.521574,62524,uniform,nan,nan,nan,nan,nan,-0.408927,0.724109,6.04558
334,62685,0.05,1,161,131.59,28.6,0.450473,62685,uniform,nan,nan,nan,nan,nan,-0.317744,0.650042,5.469786
335,62873,0.05,-1,188,23.46,131.46,0.485932,62873,uniform,nan,nan,nan,nan,nan,-0.350439,0.681704,5.757618
336,63080,0.05,1,207,131.36,28.77,0.39346,63080,uniform,nan,nan,nan,nan,nan,-0.220391,0.59454,5.100568
337,63237,0.05,1,157,131.61,24.62,0.592818,63237,uniform,nan,nan,nan,nan,nan,-0.427213,0.804409,6.760715
338,63400,0.05,1,163,131.58,28.79,0.54769,63400,uniform,nan,nan,nan,nan,nan,-0.383587,0.754403,6.396856
339,63554,0.05,-1,154,29.23,131.63,0.618885,63554,uniform,nan,nan,nan,nan,nan,-0.466646,0.822415,6.95612
340,63772,0.05,-1,218,26.11,131.31,0.55778,63772,uniform,nan,nan,nan,nan,nan,-0.410502,0.756499,6.413358
341,63969,0.05,1,197,131.41,24.02,0.487653,63969,uniform,nan,nan,nan,nan,nan,-0.309827,0.685498,5.901258
342,64149,0.05,-1,180,24.9,131.5,0.53602,64149,uniform,nan,nan,nan,nan,nan,-0.391645,0.746818,6.340382
343,64341,0.05,-1,192,26.84,131.44,0.484743,64341,uniform,nan,nan,nan,nan,nan,-0.354555,0.691531,5.983428
344,64520,0.05,1,179,131.5,26.31,0.552954,64520,uniform,nan,nan,nan,nan,nan,-0.425253,0.751954,6.433265
345,64706,0.05,-1,186,19.67,131.47,0.515571,64706,uniform,nan,nan,nan,nan,nan,-0.382468,0.713797,6.283921
346,64928,0.05,-1,222,26.69,131.29,0.457341,64928,uniform,nan,nan,nan,nan,nan,-0.346729,0.65351,5.855521
347,65228,0.05,,300,23.1,26.3,0.538905,65228,uniform,nan,nan,nan,nan,nan,-0.384426,0.748112,6.44824
348,65352,0.05,-1,124,29.38,131.78,0.562757,65352,uniform,nan,nan,nan,nan,nan,-0.433447,0.766351,6.645846
349,65461,0.05,1,109,131.85,27.06,0.419795,65461,uniform,nan,nan,nan,nan,nan,-0.266552,0.621285,5.428315
350,65593,0.05,-1,132,26.14,131.74,0.565811,65593,uniform,nan,nan,nan,nan,nan,-0.398057,0.766551,6.554267
351,65890,0.05,1,297,130.91,24.32,0.537036,65890,uniform,nan,nan,nan,nan,nan,-0.397683,0.732511,6.347585
352,66190,0.05,,300,25.3,28.7,0.505241,66190,uniform,nan,nan,nan,nan,nan,-0.37954,0.712463,6.083081
353,66417,0.05,1,227,131.26,28.27,0.576002,66417,uniform,nan,nan,nan,nan,nan,-0.435269,0.779705,6.488427
354,66554,0.05,1,137,131.71,29.12,0.527388,66554,uniform,nan,nan,nan,nan,nan,-0.379264,0.728411,6.15631
355,66740,0.05,-1,186,26.67,131.47,0.471626,66740,uniform,nan,nan,nan,nan,nan,-0.365848,0.67192,5.847298
356,67025,0.05,1,285,130.97,26.58,0.449978,67025,uniform,nan,nan,nan,nan,nan,-0.332664,0.647409,5.643989
357,67325,0.05,,300,26.5,25.3,0.546743,67325,uniform,nan,nan,nan,nan,nan,-0.419209,0.75413,6.359341
358,67491,0.05,-1,166,24.57,131.57,0.571743,67491,uniform,nan,nan,nan,nan,nan,-0.438887,0.771071,6.51731
359,67612,0.05,1,121,131.79,27.2,0.523569,67612,uniform,nan,nan,nan,nan,nan,-0.402602,0.719925,6.224899
360,67846,0.05,-1,234,25.83,131.23,0.443139,67846,uniform,nan,nan,nan,nan,nan,-0.358322,0.637082,5.656929
361,68146,0.05,,300,26.5,27.5,0.498602,68146,uniform,nan,nan,nan,nan,nan,-0.356262,0.697627,6.086707
362,68295,0.05,1,149,131.65,26.26,0.600034,68295,uniform,nan,nan,nan,nan,nan,-0.520872,0.80168,6.93702
363,68587,0.05,-1,292,23.74,130.94,0.474021,68587,uniform,nan,nan,nan,nan,nan,-0.378298,0.669408,6.1051
364,68734,0.05,1,147,131.66,29.47,0.520063,68734,uniform,nan,nan,nan,nan,nan,-0.415837,0.71092,6.403147
365,69034,0.05,,300,23.3,26.5,0.589211,69034,uniform,nan,nan,nan,nan,nan,-0.460452,0.784366,6.812308
366,69221,0.05,1,187,131.46,24.27,0.510653,69221,uniform,nan,nan,nan,nan,nan,-0.382867,0.719749,6.186396
367,69521,0.05,,300,26.5,24.7,0.574878,69521,uniform,nan,nan,nan,nan,nan,-0.468615,0.777309,6.878705
368,69732,0.05,1,211,131.34,26.95,0.645291,69732,uniform,nan,nan,nan,nan,nan,-0.538313,0.845111,7.259867
369,69847,0.05,1,115,131.82,26.43,0.509373,69847,uniform,nan,nan,nan,nan,nan,-0.386123,0.70856,6.245838
370,70147,0.05,,300,25.1,26.5,0.544628,70147,uniform,nan,nan,nan,nan,nan,-0.435807,0.747916,6.60408
371,70276,0.05,1,129,131.75,23.56,0.43971,70276,uniform,nan,nan,nan,nan,nan,-0.318036,0.644446,5.473058
372,70501,0.05,1,225,131.27,26.08,0.494448,70501,uniform,nan,nan,nan,nan,nan,-0.389566,0.69134,6.103583
373,70673,0.05,-1,172,29.34,131.54,0.467842,70673,uniform,nan,nan,nan,nan,nan,-0.367312,0.660239,5.949613
374,70761,0.05,-1,88,26.16,131.96,0.372079,70761,uniform,nan,nan,nan,nan,nan,-0.281801,0.566862,5.145231
375,70872,0.05,1,111,131.84,26.05,0.573877,70872,uniform,nan,nan,nan,nan,nan,-0.495674,0.764219,6.794659
376,70999,0.05,1,127,131.76,27.37,0.582684,70999,uniform,nan,nan,nan,nan,nan,-0.430906,0.774614,6.739977
377,71299,0.05,,300,24.3,21.1,0.499705,71299,uniform,nan,nan,nan,nan,nan,-0.381345,0.705052,6.073108
378,71401,0.05,-1,102,28.89,131.89,0.464539,71401,uniform,nan,nan,nan,nan,nan,-0.347569,0.660166,5.738069
379,71630,0.05,1,229,131.25,25.66,0.499848,71630,uniform,nan,nan,nan,nan,nan,-0.408508,0.693274,6.122169
380,71930,0.05,,300,26.5,25.3,0.46157,71930,uniform,nan,nan,nan,nan,nan,-0.367346,0.655659,5.753676
381,72044,0.05,-1,114,26.83,131.83,0.586394,72044,uniform,nan,nan,nan,nan,nan,-0.486602,0.786152,6.834387
382,72344,0.05,,300,27.5,24.1,0.457561,72344,uniform,nan,nan,nan,nan,nan,-0.355985,0.661215,5.933712
383,72484,0.05,-1,140,26.9,131.7,0.521377,72484,uniform,nan,nan,nan,nan,nan,-0.418189,0.719512,6.319334
384,72600,0.05,-1,116,20.02,131.82,0.614328,72600,uniform,nan,nan,nan,nan,nan,-0.532732,0.810108,7.047759
385,72729,0.05,1,129,131.75,29.16,0.515637,72729,uniform,nan,nan,nan,nan,nan,-0.404559,0.71142,6.397619
386,72854,0.05,1,125,131.77,29.38,0.581945,72854,uniform,nan,nan,nan,nan,nan,-0.488819,0.773973,6.91311
387,73013,0.05,1,159,131.6,28.41,0.607719,73013,uniform,nan,nan,nan,nan,nan,-0.506705,0.806298,7.013381
388,73135,0.05,-1,122,29.39,131.79,0.494262,73135,uniform,nan,nan,nan,nan,nan,-0.397602,0.701789,6.158116
389,73435,0.05,,300,26.5,27.5,0.490765,73435,uniform,nan,nan,nan,nan,nan,-0.396567,0.690576,6.124161
390,73549,0.05,-1,114,26.63,131.83,0.421716,73549,uniform,nan,nan,nan,nan,nan,-0.342347,0.617772,5.59811
391,73659,0.05,-1,110,27.25,131.85,0.504282,73659,uniform,nan,nan,nan,nan,nan,-0.411714,0.698372,6.2859
392,73959,0.05,,300,26.5,23.1,0.53232,73959,uniform,nan,nan,nan,nan,nan,-0.450667,0.723319,6.427129
393,74046,0.05,1,87,131.96,29.17,0.592463,74046,uniform,nan,nan,nan,nan,nan,-0.487999,0.796396,6.872511
394,74346,0.05,,300,25.3,26.5,0.506798,74346,uniform,nan,nan,nan,nan,nan,-0.422255,0.709103,6.237389
395,74437,0.05,1,91,131.94,26.95,0.412381,74437,uniform,nan,nan,nan,nan,nan,-0.331086,0.603865,5.478214
396,74608,0.05,1,171,131.54,26.55,0.513846,74608,uniform,nan,nan,nan,nan,nan,-0.430357,0.705335,6.275398
397,74908,0.05,,300,25.3,28.7,0.493395,74908,uniform,nan,nan,nan,nan,nan,-0.409478,0.683143,6.209846
398,75208,0.05,,300,24.3,25.3,0.429299,75000,uniform,nan,nan,nan,nan,nan,-0.327626,0.628927,5.624588
399,75410,0.05,-1,202,26.19,131.39,0.520047,75000,uniform,nan,nan,nan,nan,nan,-0.422335,0.719417,6.337965
400,75513,0.05,1,103,131.88,27.29,0.558825,75000,uniform,nan,nan,nan,nan,nan,-0.443697,0.757745,6.568366
401,75599,0.05,-1,86,29.77,131.97,0.392007,75000,uniform,nan,nan,nan,nan,nan,-0.313856,0.589244,5.270675
402,75782,0.05,1,183,131.48,26.29,0.593839,75000,uniform,nan,nan,nan,nan,nan,-0.48727,0.790287,6.742495
403,75925,0.05,1,143,131.68,29.29,0.49026,75000,uniform,nan,nan,nan,nan,nan,-0.405375,0.682073,6.035264
404,76133,0.05,-1,208,25.96,131.36,0.504632,75000,uniform,nan,nan,nan,nan,nan,-0.425066,0.707793,6.258205
405,76280,0.05,1,147,131.66,28.67,0.486357,75000,uniform,nan,nan,nan,nan,nan,-0.395201,0.687998,6.050028
406,76374,0.05,-1,94,27.33,131.93,0.694308,75000,uniform,nan,nan,nan,nan,nan,-0.621453,0.895061,7.629626
407,76660,0.05,-1,286,25.97,130.97,0.522679,75000,uniform,nan,nan,nan,nan,nan,-0.436794,0.718126,6.405329
408,76960,0.05,,300,28.5,23.3,0.545288,75000,uniform,nan,nan,nan,nan,nan,-0.466345,0.740512,6.617781
409,77260,0.05,,300,27.5,28.5,0.547342,75000,uniform,nan,nan,nan,nan,nan,-0.448563,0.753314,6.458278
410,77398,0.05,-1,138,28.91,131.71,0.360791,75000,uniform,nan,nan,nan,nan,nan,-0.268953,0.56062,5.007876
411,77516,0.05,-1,118,29.21,131.81,0.438206,75000,uniform,nan,nan,nan,nan,nan,-0.353792,0.63518,5.709057
412,77623,0.05,1,107,131.86,24.67,0.606103,75000,uniform,nan,nan,nan,nan,nan,-0.516481,0.800379,6.904021
413,77733,0.05,-1,110,28.85,131.85,0.518384,75000,uniform,nan,nan,nan,nan,nan,-0.430281,0.714612,6.326313
414,77840,0.05,1,107,131.86,27.07,0.468357,75000,uniform,nan,nan,nan,nan,nan,-0.376031,0.661664,5.849302
415,77950,0.05,-1,110,29.45,131.85,0.522315,75000,uniform,nan,nan,nan,nan,nan,-0.430141,0.714711,6.275554
416,78250,0.05,,300,23.3,28.7,0.51981,75000,uniform,nan,nan,nan,nan,nan,-0.433946,0.724816,6.355969
417,78349,0.05,1,99,131.9,21.51,0.568856,75000,uniform,nan,nan,nan,nan,nan,-0.481076,0.77126,6.67861
418,78649,0.05,,300,27.5,26.5,0.510996,75000,uniform,nan,nan,nan,nan,nan,-0.426793,0.709138,6.31114
419,78863,0.05,-1,214,23.53,131.33,0.506054,75000,uniform,nan,nan,nan,nan,nan,-0.422932,0.700648,6.21513
420,78953,0.05,-1,90,25.15,131.95,0.492395,75000,uniform,nan,nan,nan,nan,nan,-0.40789,0.68529,6.147673
421,79081,0.05,-1,128,29.36,131.76,0.473988,75000,uniform,nan,nan,nan,nan,nan,-0.38182,0.681239,5.946229
