episode,total_steps,epsilon,winner,moves,total_reward_player1,total_reward_player_minus1,loss_mean,buffer_size,replay_type,per_alpha,per_beta,priority_mean,priority_max,priority_std,td_error_mean,td_error_abs_mean,td_error_std
63,17996,0.05,,400,11.6,12.2,0.516471,10000,uniform,nan,nan,nan,nan,nan,0.115316,0.8402,4.080909
64,18396,0.05,,400,12.6,12.6,0.514458,10000,uniform,nan,nan,nan,nan,nan,0.123947,0.846162,3.650798
65,18796,0.05,,400,10.4,15.2,0.470556,10000,uniform,nan,nan,nan,nan,nan,0.103029,0.800071,3.628866
66,19196,0.05,,400,11.6,7.4,0.556584,10000,uniform,nan,nan,nan,nan,nan,0.077178,0.909099,3.244778
67,19596,0.05,,400,12.6,8.8,0.523486,10000,uniform,nan,nan,nan,nan,nan,0.008998,0.876742,2.89708
68,19996,0.05,,400,9.0,15.6,0.482005,10000,uniform,nan,nan,nan,nan,nan,0.032963,0.822729,2.961492
69,20396,0.05,,400,11.2,7.4,0.484922,10000,uniform,nan,nan,nan,nan,nan,0.004555,0.819888,3.245275
70,20796,0.05,,400,7.8,6.0,0.458438,10000,uniform,nan,nan,nan,nan,nan,-0.001443,0.795043,2.990293
71,21196,0.05,,400,9.2,8.6,0.458448,10000,uniform,nan,nan,nan,nan,nan,-0.06157,0.793697,2.955106
72,21596,0.05,,400,6.4,9.0,0.619947,10000,uniform,nan,nan,nan,nan,nan,-0.040893,0.982486,3.105965
73,21996,0.05,,400,7.6,11.2,0.579397,10000,uniform,nan,nan,nan,nan,nan,-0.070233,0.944708,2.940092
74,22396,0.05,,400,8.0,9.0,0.732484,10000,uniform,nan,nan,nan,nan,nan,-0.00929,1.10519,3.334262
75,22796,0.05,,400,6.8,7.0,0.772738,10000,uniform,nan,nan,nan,nan,nan,-0.088335,1.162169,3.207019
76,23196,0.05,,400,5.8,6.0,0.64241,10000,uniform,nan,nan,nan,nan,nan,-0.10877,1.015297,3.376027
77,23596,0.05,,400,8.8,5.6,0.618467,10000,uniform,nan,nan,nan,nan,nan,-0.061266,0.981493,3.382333
78,23996,0.05,,400,5.0,4.4,0.761993,10000,uniform,nan,nan,nan,nan,nan,-0.082524,1.147967,3.682204
79,24396,0.05,,400,3.4,3.8,0.68779,10000,uniform,nan,nan,nan,nan,nan,-0.076295,1.0642,3.443857
80,24796,0.05,,400,6.4,8.2,0.735442,10000,uniform,nan,nan,nan,nan,nan,-0.03947,1.1122,3.814406
81,25196,0.05,,400,11.6,6.6,0.648124,10000,uniform,nan,nan,nan,nan,nan,-0.093994,1.016785,3.583813
82,25596,0.05,,400,9.8,3.8,0.821258,10000,uniform,nan,nan,nan,nan,nan,-0.082194,1.205486,4.122126
83,25996,0.05,,400,8.0,11.8,0.703537,10000,uniform,nan,nan,nan,nan,nan,-0.095956,1.079723,3.773224
84,26396,0.05,,400,5.8,4.0,0.679182,10000,uniform,nan,nan,nan,nan,nan,-0.112402,1.056311,3.750247
85,26796,0.05,,400,5.4,10.6,0.704101,10000,uniform,nan,nan,nan,nan,nan,-0.098643,1.079419,3.896029
86,27196,0.05,,400,3.6,4.6,0.704376,10000,uniform,nan,nan,nan,nan,nan,-0.111463,1.084367,3.787873
87,27596,0.05,,400,6.4,5.8,0.701223,10000,uniform,nan,nan,nan,nan,nan,-0.080639,1.081585,3.85548
88,27996,0.05,,400,5.6,5.0,0.7718,10000,uniform,nan,nan,nan,nan,nan,-0.090082,1.159783,3.973048
89,28396,0.05,,400,4.6,12.8,0.78068,10000,uniform,nan,nan,nan,nan,nan,-0.138758,1.165861,4.423452
90,28796,0.05,,400,8.6,5.4,0.889707,10000,uniform,nan,nan,nan,nan,nan,-0.162047,1.283974,4.83167
91,29196,0.05,,400,4.4,8.6,0.795512,10000,uniform,nan,nan,nan,nan,nan,-0.155256,1.175203,4.797624
92,29596,0.05,,400,3.6,7.2,0.893888,10000,uniform,nan,nan,nan,nan,nan,-0.089821,1.28836,4.710694
93,29996,0.05,,400,8.4,5.4,1.153064,10000,uniform,nan,nan,nan,nan,nan,-0.043792,1.561397,5.210334
94,30396,0.05,,400,8.2,14.2,1.016058,10000,uniform,nan,nan,nan,nan,nan,-0.166253,1.415412,5.489038
95,30796,0.05,,400,5.2,8.4,0.925255,10000,uniform,nan,nan,nan,nan,nan,-0.145053,1.318612,5.161295
96,31196,0.05,,400,7.6,7.8,1.018737,10000,uniform,nan,nan,nan,nan,nan,-0.164421,1.417591,5.458089
97,31596,0.05,,400,10.8,8.6,1.107736,10000,uniform,nan,nan,nan,nan,nan,-0.088179,1.516329,5.318277
98,31996,0.05,,400,7.0,9.2,0.984551,10000,uniform,nan,nan,nan,nan,nan,-0.189349,1.381366,5.526705
99,32396,0.05,,400,5.4,8.4,1.060574,10000,uniform,nan,nan,nan,nan,nan,-0.177786,1.467585,5.367616
100,32796,0.05,,400,6.4,11.2,0.998342,10000,uniform,nan,nan,nan,nan,nan,-0.199444,1.398974,5.472688
101,33196,0.05,,400,12.0,9.0,0.997458,10000,uniform,nan,nan,nan,nan,nan,-0.157029,1.400569,5.278019
102,33596,0.05,,400,4.8,10.0,1.053476,10000,uniform,nan,nan,nan,nan,nan,-0.214642,1.455624,5.889609
103,33996,0.05,,400,8.2,4.0,1.149911,10000,uniform,nan,nan,nan,nan,nan,-0.143303,1.5663,5.395123
104,34396,0.05,,400,5.8,8.0,1.134933,10000,uniform,nan,nan,nan,nan,nan,-0.154929,1.538891,6.006105
105,34796,0.05,,400,3.8,7.0,1.2899,10000,uniform,nan,nan,nan,nan,nan,-0.113477,1.708526,5.632576
106,35196,0.05,,400,6.4,12.4,1.488665,10000,uniform,nan,nan,nan,nan,nan,-0.065862,1.91899,5.737542
107,35596,0.05,,400,13.4,5.6,1.306829,10000,uniform,nan,nan,nan,nan,nan,-0.049778,1.717386,6.05875
108,35996,0.05,,400,5.4,4.8,1.144527,10000,uniform,nan,nan,nan,nan,nan,-0.233369,1.549493,6.402976
109,36396,0.05,,400,7.8,8.0,1.040763,10000,uniform,nan,nan,nan,nan,nan,-0.246754,1.441487,6.265057
110,36796,0.05,,400,4.6,3.4,1.075005,10000,uniform,nan,nan,nan,nan,nan,-0.21503,1.480986,6.167018
111,37196,0.05,,400,11.0,10.0,1.288644,10000,uniform,nan,nan,nan,nan,nan,-0.249174,1.702255,6.903341
112,37596,0.05,,400,8.6,7.4,1.184985,10000,uniform,nan,nan,nan,nan,nan,-0.237219,1.600471,6.228786
113,37996,0.05,,400,7.0,10.4,1.022809,10000,uniform,nan,nan,nan,nan,nan,-0.266755,1.419689,6.464097
114,38396,0.05,,400,10.4,4.6,1.05875,10000,uniform,nan,nan,nan,nan,nan,-0.193172,1.468047,5.743386
115,38796,0.05,,400,4.2,8.0,1.062776,10000,uniform,nan,nan,nan,nan,nan,-0.163138,1.471696,5.649992
116,39196,0.05,,400,8.2,4.8,1.164932,10000,uniform,nan,nan,nan,nan,nan,-0.205147,1.573271,6.504601
117,39596,0.05,,400,5.0,3.8,1.083172,10000,uniform,nan,nan,nan,nan,nan,-0.161696,1.491046,6.06623
118,39996,0.05,,400,7.4,8.8,1.210271,10000,uniform,nan,nan,nan,nan,nan,-0.347439,1.616687,7.460692
119,40396,0.05,,400,7.8,4.0,1.171806,10000,uniform,nan,nan,nan,nan,nan,-0.227122,1.578825,6.973991
120,40796,0.05,,400,8.6,10.2,1.222382,10000,uniform,nan,nan,nan,nan,nan,-0.16275,1.638774,6.344637
121,41196,0.05,,400,8.4,3.8,1.256586,10000,uniform,nan,nan,nan,nan,nan,-0.242638,1.671227,7.150199
122,41596,0.05,,400,4.6,5.6,1.356763,10000,uniform,nan,nan,nan,nan,nan,-0.307364,1.771543,8.024624
123,41996,0.05,,400,8.6,5.6,1.267843,10000,uniform,nan,nan,nan,nan,nan,-0.288673,1.683383,7.383093
124,42396,0.05,,400,7.6,4.4,1.164624,10000,uniform,nan,nan,nan,nan,nan,-0.274033,1.571479,7.169372
125,42796,0.05,,400,3.6,10.4,1.213697,10000,uniform,nan,nan,nan,nan,nan,-0.305725,1.62499,7.249174
126,43196,0.05,,400,11.4,8.6,1.290678,10000,uniform,nan,nan,nan,nan,nan,-0.261123,1.707216,7.343177
127,43596,0.05,,400,8.6,9.2,1.35678,10000,uniform,nan,nan,nan,nan,nan,-0.283339,1.771271,8.059633
128,43996,0.05,,400,8.0,13.6,1.235285,10000,uniform,nan,nan,nan,nan,nan,-0.246604,1.648108,7.386
129,44396,0.05,,400,8.8,7.0,1.206552,10000,uniform,nan,nan,nan,nan,nan,-0.291521,1.616975,7.421073
130,44796,0.05,,400,4.4,9.0,1.471323,10000,uniform,nan,nan,nan,nan,nan,-0.299861,1.89522,7.946585
131,45196,0.05,,400,10.4,4.6,1.497872,10000,uniform,nan,nan,nan,nan,nan,-0.313114,1.927169,7.672031
132,45596,0.05,,400,5.0,8.4,1.296149,10000,uniform,nan,nan,nan,nan,nan,-0.271555,1.711512,7.75795
133,45996,0.05,,400,7.4,7.8,1.604168,10000,uniform,nan,nan,nan,nan,nan,-0.174258,2.033308,7.83859
134,46396,0.05,,400,8.4,10.8,1.574557,10000,uniform,nan,nan,nan,nan,nan,-0.329057,2.000506,8.599759
135,46796,0.05,,400,6.6,11.6,1.509717,10000,uniform,nan,nan,nan,nan,nan,-0.241699,1.93679,7.989743
136,47196,0.05,,400,7.2,6.8,1.541413,10000,uniform,nan,nan,nan,nan,nan,-0.309281,1.9672,8.599097
137,47596,0.05,,400,6.2,3.2,1.702139,10000,uniform,nan,nan,nan,nan,nan,-0.268615,2.124731,9.550072
138,47996,0.05,,400,6.0,7.4,1.752415,10000,uniform,nan,nan,nan,nan,nan,-0.318992,2.184093,9.398882
139,48396,0.05,,400,6.8,5.0,1.425602,10000,uniform,nan,nan,nan,nan,nan,-0.221479,1.852036,7.734405
140,48796,0.05,,400,3.8,3.6,1.588462,10000,uniform,nan,nan,nan,nan,nan,-0.219447,2.014163,8.486731
141,49196,0.05,,400,4.8,8.8,1.839056,10000,uniform,nan,nan,nan,nan,nan,-0.301165,2.273926,9.372204
142,49596,0.05,,400,9.4,3.8,1.539402,10000,uniform,nan,nan,nan,nan,nan,-0.315449,1.96473,8.944951
143,49996,0.05,,400,11.2,5.2,1.573026,10000,uniform,nan,nan,nan,nan,nan,-0.336852,1.997021,9.170973
144,50396,0.05,,400,6.0,10.2,1.430675,10000,uniform,nan,nan,nan,nan,nan,-0.200593,1.851035,7.881483
145,50796,0.05,,400,8.8,14.6,1.583099,10000,uniform,nan,nan,nan,nan,nan,-0.333333,2.010606,8.838519
146,51196,0.05,,400,8.6,9.4,1.799531,10000,uniform,nan,nan,nan,nan,nan,-0.38309,2.230707,9.946916
147,51596,0.05,,400,5.4,10.8,1.596183,10000,uniform,nan,nan,nan,nan,nan,-0.39704,2.023853,9.188931
148,51996,0.05,,400,7.2,9.2,1.714848,10000,uniform,nan,nan,nan,nan,nan,-0.381643,2.143525,9.779585
149,52396,0.05,,400,5.8,7.0,1.700338,10000,uniform,nan,nan,nan,nan,nan,-0.299327,2.124628,10.169934
150,52796,0.05,,400,6.8,5.2,1.838964,10000,uniform,nan,nan,nan,nan,nan,-0.234422,2.2716,9.673096
151,53196,0.05,,400,7.2,14.4,1.781166,10000,uniform,nan,nan,nan,nan,nan,-0.374565,2.211565,10.133486
152,53596,0.05,,400,5.8,9.4,1.851578,10000,uniform,nan,nan,nan,nan,nan,-0.226676,2.289626,9.346568
153,53996,0.05,,400,6.2,5.0,1.660842,10000,uniform,nan,nan,nan,nan,nan,-0.198079,2.09127,9.225554
154,54396,0.05,,400,7.2,7.0,1.86602,10000,uniform,nan,nan,nan,nan,nan,-0.259916,2.302156,10.048797
155,54796,0.05,,400,4.4,8.2,2.04099,10000,uniform,nan,nan,nan,nan,nan,-0.264641,2.478236,10.856575
156,55196,0.05,,400,9.4,7.6,2.17466,10000,uniform,nan,nan,nan,nan,nan,-0.354176,2.614833,11.823193
157,55596,0.05,,400,9.0,7.4,2.103401,10000,uniform,nan,nan,nan,nan,nan,-0.350609,2.545357,11.102098
158,55996,0.05,,400,9.8,7.4,1.937179,10000,uniform,nan,nan,nan,nan,nan,-0.35091,2.369704,11.27281
159,56396,0.05,,400,7.4,6.4,1.781798,10000,uniform,nan,nan,nan,nan,nan,-0.346306,2.212224,10.636777
160,56796,0.05,,400,7.0,6.6,1.851196,10000,uniform,nan,nan,nan,nan,nan,-0.276282,2.285491,10.173584
161,57196,0.05,,400,10.2,14.6,1.975793,10000,uniform,nan,nan,nan,nan,nan,-0.216683,2.411079,10.543989
162,57596,0.05,,400,5.6,4.8,2.24364,10000,uniform,nan,nan,nan,nan,nan,-0.37293,2.689172,11.149998
163,57996,0.05,,400,8.2,6.4,2.101481,10000,uniform,nan,nan,nan,nan,nan,-0.333277,2.542447,11.40485
164,58396,0.05,,400,12.8,8.8,2.003178,10000,uniform,nan,nan,nan,nan,nan,-0.391967,2.443454,11.189098
165,58796,0.05,,400,8.0,11.8,2.113001,10000,uniform,nan,nan,nan,nan,nan,-0.351779,2.556022,11.393333
166,59196,0.05,,400,9.2,9.6,2.090948,10000,uniform,nan,nan,nan,nan,nan,-0.451674,2.532363,11.614451
167,59596,0.05,,400,11.8,6.6,1.964621,10000,uniform,nan,nan,nan,nan,nan,-0.367918,2.406575,10.243438
168,59996,0.05,,400,8.2,7.4,1.898072,10000,uniform,nan,nan,nan,nan,nan,-0.416512,2.332802,11.348496
169,60396,0.05,,400,10.6,9.6,1.963613,10000,uniform,nan,nan,nan,nan,nan,-0.352374,2.399474,11.504839
170,60796,0.05,,400,11.6,12.2,2.377714,10000,uniform,nan,nan,nan,nan,nan,-0.294794,2.823215,12.389434
171,61196,0.05,,400,7.6,7.6,2.205846,10000,uniform,nan,nan,nan,nan,nan,-0.241313,2.650491,11.022679
172,61596,0.05,,400,10.0,5.8,2.230651,10000,uniform,nan,nan,nan,nan,nan,-0.477964,2.673898,12.254648
173,61996,0.05,,400,16.0,9.2,2.312035,10000,uniform,nan,nan,nan,nan,nan,-0.519424,2.756985,12.732195
174,62396,0.05,,400,10.6,10.4,2.022254,10000,uniform,nan,nan,nan,nan,nan,-0.366414,2.462171,11.281283
175,62796,0.05,,400,10.6,8.4,2.339229,10000,uniform,nan,nan,nan,nan,nan,-0.418585,2.788204,11.836871
176,63196,0.05,,400,10.6,6.0,2.321705,10000,uniform,nan,nan,nan,nan,nan,-0.432419,2.767499,12.892661
177,63596,0.05,,400,7.8,6.0,2.187997,10000,uniform,nan,nan,nan,nan,nan,-0.331982,2.632871,12.057201
178,63996,0.05,,400,12.4,6.8,2.328016,10000,uniform,nan,nan,nan,nan,nan,-0.365352,2.773106,12.431501
179,64396,0.05,,400,11.4,6.4,2.319659,10000,uniform,nan,nan,nan,nan,nan,-0.490195,2.765766,12.896263
180,64796,0.05,,400,9.2,7.4,2.447596,10000,uniform,nan,nan,nan,nan,nan,-0.387726,2.8957,13.072606
181,65196,0.05,,400,10.4,7.2,2.777817,10000,uniform,nan,nan,nan,nan,nan,-0.513967,3.230687,14.00185
182,65596,0.05,,400,4.8,4.8,2.313713,10000,uniform,nan,nan,nan,nan,nan,-0.393443,2.760399,12.467313
183,65996,0.05,,400,8.4,9.4,2.487893,10000,uniform,nan,nan,nan,nan,nan,-0.550565,2.938686,12.902076
184,66396,0.05,,400,8.4,8.4,2.384493,10000,uniform,nan,nan,nan,nan,nan,-0.477987,2.830476,13.577585
185,66796,0.05,,400,6.2,12.0,2.360904,10000,uniform,nan,nan,nan,nan,nan,-0.574498,2.805067,13.719241
186,67196,0.05,,400,7.8,10.0,2.29982,10000,uniform,nan,nan,nan,nan,nan,-0.408405,2.747914,11.944516
187,67596,0.05,,400,7.2,10.8,2.520026,10000,uniform,nan,nan,nan,nan,nan,-0.586374,2.970971,13.562675
188,67996,0.05,,400,6.4,6.8,2.397263,10000,uniform,nan,nan,nan,nan,nan,-0.479712,2.84774,12.661876
189,68396,0.05,,400,8.2,6.0,2.756182,10000,uniform,nan,nan,nan,nan,nan,-0.495836,3.212866,13.0374
190,68796,0.05,,400,10.0,7.6,2.360284,10000,uniform,nan,nan,nan,nan,nan,-0.56664,2.807128,13.092627
191,69196,0.05,,400,9.0,9.4,2.379952,10000,uniform,nan,nan,nan,nan,nan,-0.563407,2.826564,13.412245
192,69596,0.05,,400,4.0,8.0,2.358451,10000,uniform,nan,nan,nan,nan,nan,-0.496451,2.807471,13.140094
193,69996,0.05,,400,8.0,15.2,2.37756,10000,uniform,nan,nan,nan,nan,nan,-0.48321,2.825054,13.229534
194,70396,0.05,,400,9.2,11.8,2.656718,10000,uniform,nan,nan,nan,nan,nan,-0.617835,3.107922,14.956529
195,70796,0.05,,400,5.4,7.4,2.748263,10000,uniform,nan,nan,nan,nan,nan,-0.568598,3.198837,15.225496
196,71196,0.05,,400,7.8,10.6,2.829615,10000,uniform,nan,nan,nan,nan,nan,-0.575315,3.284667,14.850226
197,71596,0.05,,400,9.2,6.8,2.631735,10000,uniform,nan,nan,nan,nan,nan,-0.622563,3.084502,14.527933
198,71996,0.05,,400,11.6,7.4,2.537173,10000,uniform,nan,nan,nan,nan,nan,-0.6102,2.98505,14.715797
199,72396,0.05,,400,8.6,10.2,2.400319,10000,uniform,nan,nan,nan,nan,nan,-0.596652,2.848561,14.266336
200,72796,0.05,,400,5.4,9.6,2.568991,10000,uniform,nan,nan,nan,nan,nan,-0.600678,3.015862,15.393038
